Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,20402940,15058659,2395515,2948766,2070827,553379962,29696,0
JSON,9095304,9095302,0,2,0,2145464023,337,0
C Header,6693081,5013303,1076905,602873,44845,357218771,21573,0
Device Tree,987201,808520,56908,121773,3,23291125,3609,0
ReStructuredText,563547,429301,0,134246,0,20638625,2722,0
Assembly,370570,277578,52260,40732,3471,9415042,1292,0
Plain Text,216614,178756,0,37858,0,7025102,2868,0
YAML,141679,110185,6601,24893,0,3620474,1451,0
Shell,102192,71895,12944,17353,5434,2588805,624,0
Makefile,66331,45085,11174,10072,406,2165772,2626,0
Perl,47137,38693,3695,4749,2781,1226990,61,0
Python,38996,30016,4129,4851,5832,1272448,125,0
SVG,38792,37555,1159,78,0,2056328,59,0
Happy,5811,5116,0,695,0,120895,9,0
LEX,2753,2105,303,345,0,62732,9,0
C++,2296,1989,72,235,313,53549,8,0
BASH,2167,1578,291,298,230,51927,55,0
AWK,1976,1570,193,213,494,49065,12,0
Unreal Script,716,446,162,108,24,17732,5,0
Bazel,688,408,137,143,9,21758,2,0
DOT,638,556,23,59,0,33256,16,0
License,406,327,0,79,0,20623,4,0
LD Script,377,295,33,49,0,6852,9,0
Autoconf,341,297,20,24,5,17101,5,0
Extensible Stylesheet Language Transformations,300,261,0,39,0,10476,15,0
Gherkin Specification,253,175,50,28,0,8378,1,0
CSV,205,204,0,1,0,11236,6,0
CSS,137,80,29,28,0,3085,1,0
C++ Header,125,59,55,11,2,3859,2,0
Module-Definition,124,109,0,15,4,4852,2,0
Systemd,91,77,0,14,0,2934,2,0
HEX,86,86,0,0,0,4119,1,0
Snakemake,76,50,13,13,0,2717,3,0
Vim Script,42,27,12,3,5,1355,1,0
Ruby,29,25,0,4,1,816,1,0
sed,12,5,5,2,0,379,1,0
INI,7,3,3,1,0,288,1,0
