Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
JSON,8919011,8919011,0,0,0,2137976879,1,0
C,6255802,4451283,941852,862667,701765,169920027,9732,0
C Header,1518549,1023558,303764,191227,20103,53590441,9164,0
Assembly,299685,227961,41186,30538,2835,7718348,960,0
Plain Text,161397,122950,0,38447,0,6079501,618,0
Makefile,24045,14320,5354,4371,145,735089,977,0
Go Template,21138,18825,0,2313,0,713310,23,0
Device Tree,9493,7636,890,967,0,219279,35,0
Perl,6386,5128,708,550,668,174862,17,0
Shell,3990,2475,1141,374,273,108391,46,0
Happy,3302,2902,0,400,0,70547,4,0
C++,1760,1569,42,149,270,43088,1,0
LEX,1534,1172,201,161,0,33691,4,0
LaTeX,1022,911,3,108,0,51370,1,0
Unreal Script,927,517,240,170,8,20822,4,0
Python,474,335,71,68,87,11786,4,0
HTML,425,367,0,58,0,15879,2,0
License,402,332,0,70,0,20823,3,0
Bazel,353,201,72,80,5,10739,1,0
Scala,281,218,0,63,20,12158,1,0
Objective C++,244,189,0,55,8,10879,1,0
LD Script,230,161,49,20,0,6251,7,0
ASP,169,136,0,33,9,4526,1,0
C++ Header,125,59,55,11,2,3859,2,0
AWK,119,96,9,14,13,3378,2,0
BASH,58,32,19,7,8,1319,2,0
Autoconf,54,35,9,10,2,1235,3,0
Snakemake,32,20,6,6,0,1258,1,0
Extensible Stylesheet Language Transformations,8,8,0,0,0,361,1,0
