Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
JSON,8919011,8919011,0,0,0,2137976879,1,0
C,7780855,5544551,1164390,1071914,855562,211649443,11573,0
C Header,1861098,1254741,376014,230343,22943,65231565,10265,0
Assembly,301645,231775,39532,30338,2996,7637789,1027,0
Plain Text,185107,141462,0,43645,0,7039617,759,0
Intel HEX,31268,31262,0,6,0,1373934,43,0
Device Tree,29040,24062,1988,2990,0,703147,87,0
Makefile,27258,16851,5490,4917,138,836361,1111,0
Go Template,21815,19516,0,2299,0,736697,29,0
HEX,17207,17135,0,72,0,842018,26,0
Perl,10523,7761,1512,1250,1278,279745,25,0
Shell,4670,2973,1234,463,330,125860,51,0
Happy,3727,3280,0,447,0,77867,5,0
SVG,2911,2910,1,0,0,310450,1,0
LEX,1867,1400,251,216,0,41112,5,0
C++,1759,1567,43,149,271,43178,1,0
LaTeX,1022,911,3,108,0,51371,1,0
Unreal Script,927,517,240,170,8,20822,4,0
Python,734,499,144,91,122,19037,6,0
LD Script,670,558,60,52,0,12741,17,0
HTML,436,378,0,58,0,16251,2,0
INI,414,412,0,2,0,24916,1,0
License,402,332,0,70,0,20823,3,0
Bazel,384,221,78,85,5,12006,1,0
BASH,342,276,25,41,17,7533,4,0
Scala,281,218,0,63,20,12158,1,0
Objective C++,244,189,0,55,8,10879,1,0
ASP,169,136,0,33,9,4526,1,0
C++ Header,125,59,55,11,2,3859,2,0
AWK,119,96,9,14,13,3378,2,0
Autoconf,117,91,9,17,2,2541,4,0
Snakemake,32,20,6,6,0,1258,1,0
sed,32,29,3,0,29,2006,1,0
Patch,18,15,0,3,0,864,1,0
Extensible Stylesheet Language Transformations,8,8,0,0,0,361,1,0
