Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,15832832,11505025,2078729,2249078,1639693,428534226,23437,0
JSON,8919011,8919011,0,0,0,2137976879,1,0
C Header,4017669,2840271,746327,431071,37793,146215954,18013,0
Device Tree,498923,395629,45935,57359,0,12261407,2063,0
Plain Text,424262,335072,0,89190,0,15420463,3531,0
Assembly,405772,301986,61207,42579,3763,10346307,1439,0
Intel HEX,106650,106639,0,11,0,4685001,109,0
ReStructuredText,91740,58209,0,33531,0,2202097,495,0
Makefile,50980,34609,8065,8306,326,1608874,2239,0
Perl,36138,29074,3182,3882,2908,963787,49,0
Go Template,26029,23463,0,2566,0,895707,32,0
HEX,18293,18222,0,71,0,900059,25,0
Shell,15907,10631,3502,1774,1204,411905,170,0
Python,14317,10757,2011,1549,2200,461164,49,0
SVG,9388,8528,825,35,0,345560,19,0
Happy,5337,4682,0,655,0,112763,8,0
HTML,4801,4289,0,512,0,186521,3,0
LEX,2482,1895,293,294,0,57180,8,0
BASH,2019,1456,272,291,214,45577,47,0
C++,1870,1660,43,167,294,45132,1,0
AWK,1793,1458,171,164,441,44303,11,0
License,1421,1171,0,250,0,75209,6,0
Markdown,1297,1077,0,220,0,65760,1,0
LaTeX,1022,911,3,108,0,51371,1,0
Bazel,603,359,116,128,8,18226,2,0
LD Script,571,456,58,57,0,11026,19,0
Unreal Script,498,279,144,75,17,12824,4,0
Scala,281,218,0,63,20,12158,1,0
Objective C++,244,189,0,55,8,10878,1,0
Gherkin Specification,230,153,49,28,0,6057,1,0
Autoconf,174,131,16,27,6,3821,6,0
DOT,159,123,7,29,0,6174,5,0
CSV,129,129,0,0,0,11661,1,0
C++ Header,125,59,55,11,2,3859,2,0
Extensible Stylesheet Language Transformations,111,98,0,13,0,3985,6,0
Snakemake,63,36,15,12,0,2117,2,0
CSS,58,24,22,12,0,1513,1,0
Vim Script,42,27,12,3,5,1355,1,0
sed,41,16,25,0,1,1196,2,0
Module-Definition,8,8,0,0,1,147,1,0
