Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,18205524,13310021,2289698,2605805,1864904,494004968,26405,0
JSON,9037711,9037711,0,0,0,2142823045,252,0
C Header,5174011,3755434,923768,494809,40159,233501494,19220,0
Device Tree,714829,573991,54402,86436,1,17067728,2820,0
Plain Text,445676,355699,0,89977,0,15769471,4348,0
Assembly,383930,284293,57985,41652,3580,9818351,1321,0
ReStructuredText,212013,161172,0,50841,0,7260646,1022,0
Makefile,57089,38584,9633,8872,322,1840613,2427,0
SVG,39452,37989,1371,92,0,1917856,57,0
Shell,38827,27064,6031,5732,2362,952763,326,0
Perl,36738,29113,3450,4175,3152,977997,54,0
Python,26823,20555,3228,3040,4090,872478,115,0
HTML,6089,5431,0,658,0,243466,5,0
Happy,5722,5021,0,701,0,120799,9,0
LEX,2640,2000,319,321,0,60786,8,0
BASH,2368,1699,350,319,254,55731,54,0
C++,2207,1924,62,221,310,53215,7,0
AWK,2104,1705,197,202,539,52131,12,0
Markdown,1723,1411,0,312,0,87594,2,0
License,1083,884,0,199,0,56939,6,0
LaTeX,1026,915,3,108,0,51511,1,0
Unreal Script,717,447,162,108,24,17793,5,0
Bazel,715,430,133,152,9,22499,2,0
LD Script,479,364,64,51,0,10248,16,0
Autoconf,390,344,17,29,6,18051,7,0
DOT,319,282,7,30,0,17043,9,0
Gherkin Specification,239,162,49,28,0,7896,1,0
CSV,178,177,0,1,0,10372,5,0
CSS,127,72,28,27,0,2816,1,0
C++ Header,125,59,55,11,2,3859,2,0
Module-Definition,116,102,0,14,4,4555,2,0
Extensible Stylesheet Language Transformations,100,87,0,13,0,3492,5,0
HEX,86,86,0,0,0,4119,1,0
Snakemake,78,49,16,13,0,2827,2,0
Vim Script,42,27,12,3,5,1355,1,0
Ruby,29,25,0,4,1,816,1,0
sed,12,5,5,2,0,379,1,0
INI,7,3,3,1,0,288,1,0
