Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,12167262,8785893,1691613,1689756,1281527,331636847,17991,0
JSON,8919011,8919011,0,0,0,2137976879,1,0
C Header,2784849,1851691,595408,337750,31055,93156892,15020,0
Assembly,362405,272177,53316,36912,3489,9192370,1309,0
Plain Text,280292,217605,0,62687,0,10519605,1543,0
Device Tree,108445,85324,10752,12369,0,2586595,575,0
Intel HEX,106650,106639,0,11,0,4685001,109,0
XML,49778,46285,309,3184,0,1770841,156,0
Makefile,40710,26818,7120,6772,302,1275219,1663,0
Go Template,24829,22559,0,2270,0,881482,30,0
Perl,23229,17999,2513,2717,2245,608018,42,0
HEX,16558,16487,0,71,0,823735,25,0
Shell,7542,4883,1833,826,531,199322,79,0
Happy,4452,3895,0,557,0,92103,7,0
Python,4317,3279,420,618,494,134537,25,0
LEX,2086,1575,258,253,0,47698,7,0
C++,1789,1598,42,149,270,44390,1,0
License,1421,1176,0,245,0,75214,6,0
SVG,1389,1387,2,0,0,65830,5,0
TeX,1022,911,3,108,96,51371,1,0
AWK,897,714,94,89,221,22133,8,0
BASH,707,535,104,68,56,16508,37,0
LD Script,603,488,59,56,0,13007,17,0
Bazel,478,289,93,96,8,15413,1,0
HTML,436,378,0,58,0,16246,2,0
Scala,281,218,0,63,20,12158,1,0
Unreal Script,244,127,77,40,7,6113,2,0
Objective C++,244,189,0,55,8,10878,1,0
Autoconf,198,162,9,27,5,4245,6,0
ASP,170,137,0,33,9,4528,1,0
DOT,133,99,7,27,0,4873,4,0
C++ Header,125,59,55,11,2,3859,2,0
Extensible Stylesheet Language Transformations,110,97,0,13,0,3937,6,0
Vim Script,42,27,12,3,5,1355,1,0
sed,33,30,3,0,30,2073,1,0
Snakemake,26,14,6,6,0,1094,1,0
Module-Definition,7,7,0,0,1,128,1,0
