Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
JSON,8919011,8919011,0,0,0,2137976879,1,0
C,6577298,4689785,977693,909820,732243,178320457,10173,0
C Header,1616661,1092495,323614,200552,20248,57242807,9586,0
Assembly,303549,232203,40588,30758,2895,7740073,999,0
Plain Text,168512,128431,0,40081,0,6372030,659,0
Makefile,25228,15238,5405,4585,150,772806,1018,0
Go Template,22788,20393,0,2395,0,776363,28,0
Device Tree,20714,16833,1638,2243,0,496350,71,0
Perl,8447,6293,1155,999,985,228139,19,0
Shell,4218,2643,1181,394,285,114885,48,0
Happy,3674,3237,0,437,0,76608,5,0
LEX,1868,1396,253,219,0,40834,5,0
C++,1759,1567,43,149,271,43178,1,0
TeX,1022,911,3,108,96,51371,1,0
Unreal Script,927,517,240,170,8,20822,4,0
Python,475,335,72,68,87,11852,4,0
HTML,425,367,0,58,0,15879,2,0
License,402,332,0,70,0,20823,3,0
Bazel,373,212,78,83,5,11330,1,0
Scala,281,218,0,63,20,12158,1,0
Objective C++,244,189,0,55,8,10879,1,0
ASP,169,136,0,33,9,4526,1,0
LD Script,152,117,29,6,0,3994,6,0
C++ Header,125,59,55,11,2,3859,2,0
AWK,119,96,9,14,13,3378,2,0
Autoconf,61,42,9,10,2,1473,3,0
BASH,58,32,19,7,8,1319,2,0
Snakemake,32,20,6,6,0,1258,1,0
Extensible Stylesheet Language Transformations,8,8,0,0,0,361,1,0
