Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,9722650,6958501,1421783,1342366,1046355,265403237,14539,0
JSON,8919011,8919011,0,0,0,2137976879,1,0
C Header,2203776,1451836,471445,280495,26470,73697098,12617,0
Assembly,321483,244729,44104,32650,3064,8136653,1146,0
Plain Text,214352,164442,0,49910,0,8148870,908,0
Intel HEX,97764,97751,0,13,0,4293827,112,0
Device Tree,47970,40073,3047,4850,0,1150982,125,0
XML,38332,34609,949,2774,0,1331624,113,0
Makefile,33777,21415,6516,5846,221,1046901,1299,0
Go Template,23257,20990,0,2267,0,820053,33,0
HEX,17207,17135,0,72,0,842018,26,0
Perl,15355,11747,1831,1777,1295,405772,38,0
Shell,5103,3227,1369,507,349,137221,56,0
Happy,3743,3296,0,447,0,78270,5,0
LEX,1867,1400,251,216,0,41141,5,0
C++,1763,1571,42,150,270,43281,1,0
Python,1250,831,221,198,197,33543,14,0
SVG,1047,1045,2,0,0,39649,2,0
TeX,1022,911,3,108,96,51371,1,0
Unreal Script,927,517,240,170,8,20840,4,0
AWK,882,707,85,90,221,21262,8,0
License,742,618,0,124,0,38815,4,0
BASH,564,417,76,71,45,12330,26,0
LD Script,439,353,49,37,0,8495,15,0
HTML,436,378,0,58,0,16251,2,0
INI,414,412,0,2,0,24916,1,0
Bazel,391,227,78,86,5,12226,1,0
Scala,281,218,0,63,20,12158,1,0
Objective C++,244,189,0,55,8,10879,1,0
ASP,170,137,0,33,9,4528,1,0
DOT,133,99,7,27,0,4873,4,0
Autoconf,125,97,9,19,3,2676,4,0
C++ Header,125,59,55,11,2,3859,2,0
Extensible Stylesheet Language Transformations,109,96,0,13,0,3894,6,0
Vim Script,42,27,12,3,5,1355,1,0
sed,33,30,3,0,30,2073,1,0
Snakemake,32,20,6,6,0,1258,1,0
