Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,24589028,18297244,2749256,3542528,2430920,676071504,34653,0
C Header,10054403,7805163,1499599,749641,53784,648347444,25292,0
JSON,9456444,9456442,0,2,0,2162477893,867,0
Device Tree,1645159,1349999,79623,215537,37,38455439,5329,0
ReStructuredText,745364,565269,0,180095,0,28170367,3598,0
YAML,491144,390323,20144,80677,0,12619351,4387,0
Assembly,376280,284063,50078,42139,3335,9533759,1337,0
Shell,183719,129881,23024,30814,9955,4844017,953,0
Plain Text,136757,112035,0,24722,0,4646024,1511,0
Python,81830,64416,7490,9924,10703,3015486,272,0
Makefile,80728,55594,12945,12189,439,2690337,3034,0
SVG,50659,49268,1301,90,0,2669587,77,0
Perl,50515,41320,3964,5231,3131,1320698,70,0
XML,22150,19270,1709,1171,0,1041521,23,0
Rust,18799,9340,7970,1489,827,677548,76,0
Happy,6075,5354,0,721,0,127922,10,0
LEX,2980,2275,335,370,0,71692,10,0
AWK,2854,2379,213,262,447,72953,15,0
BASH,2394,1660,356,378,250,56631,60,0
C++,2350,2023,85,242,342,54623,7,0
CSV,1373,1267,0,106,0,105384,11,0
Jinja,1042,854,123,65,172,28439,127,0
DOT,873,753,42,78,0,44233,21,0
Bazel,692,397,140,155,6,22074,2,0
Unreal Script,671,415,158,98,23,16848,5,0
Autoconf,433,377,26,30,11,19790,5,0
License,422,338,0,84,0,21314,5,0
XML Schema,404,358,0,46,0,12463,1,0
LD Script,377,289,29,59,0,6517,8,0
Gherkin Specification,311,212,62,37,0,10324,1,0
CSS,295,172,69,54,0,6738,3,0
Markdown,270,197,0,73,0,9736,1,0
TeX,234,155,73,6,0,9595,1,0
Extensible Stylesheet Language Transformations,200,174,0,26,0,6984,10,0
HEX,173,173,0,0,0,8256,2,0
Systemd,167,142,0,25,0,5530,3,0
Module-Definition,128,113,0,15,4,5024,2,0
C++ Header,125,59,55,11,2,3859,2,0
Snakemake,116,90,13,13,0,4105,4,0
sed,100,28,51,21,0,2435,2,0
MATLAB,89,35,37,17,3,2482,1,0
Vim Script,42,27,12,3,5,1355,1,0
Alex,36,32,0,4,0,962,1,0
HTML,33,22,8,3,0,1042,2,0
Ruby,29,25,0,4,1,816,1,0
INI,13,6,5,2,0,469,2,0
TOML,12,2,9,1,0,369,1,0
