Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,23339281,17358775,2626417,3354089,2317502,638500831,32969,0
JSON,9329883,9329881,0,2,0,2157583805,728,0
C Header,9252850,7143701,1393234,715915,50342,579092182,23951,0
Device Tree,1440326,1180666,74177,185483,31,33791528,4876,0
ReStructuredText,694316,526889,0,167427,0,26023883,3380,0
YAML,407470,321946,17121,68403,0,10530267,3708,0
Assembly,386601,289819,53556,43226,3481,9814539,1344,0
Shell,167635,118786,20879,27970,8952,4373827,873,0
Plain Text,149830,122420,0,27410,0,5019023,1761,0
Makefile,75413,51911,12251,11251,439,2498253,2930,0
Python,65280,51418,6188,7674,8525,2447354,196,0
Perl,50357,41336,3874,5147,3037,1308488,67,0
SVG,49438,48177,1171,90,0,2576739,74,0
Rust,19033,8678,8971,1384,794,657858,60,0
Happy,6178,5465,0,713,0,129365,10,0
LEX,2915,2237,312,366,0,69669,10,0
C++,2486,2137,79,270,325,57935,10,0
BASH,2272,1584,335,353,225,53258,58,0
AWK,1985,1536,193,256,433,47776,14,0
DOT,841,721,42,78,0,42124,19,0
CSV,732,658,0,74,0,40202,10,0
Unreal Script,716,447,162,107,24,17737,5,0
Bazel,676,382,145,149,6,21591,2,0
Autoconf,427,371,26,30,9,19579,5,0
License,406,327,0,79,0,20623,4,0
LD Script,389,300,30,59,0,6990,9,0
Gherkin Specification,290,198,58,34,0,9606,1,0
CSS,237,136,60,41,0,5696,3,0
TeX,236,156,74,6,0,9654,1,0
Extensible Stylesheet Language Transformations,200,174,0,26,0,6984,10,0
Systemd,167,142,0,25,0,5530,3,0
Module-Definition,128,113,0,15,4,5024,2,0
C++ Header,125,59,55,11,2,3859,2,0
MATLAB,89,35,37,17,3,2482,1,0
HEX,86,86,0,0,0,4119,1,0
Snakemake,77,51,13,13,0,2742,3,0
Vim Script,42,27,12,3,5,1355,1,0
Markdown,36,27,0,9,0,1596,1,0
Ruby,29,25,0,4,1,816,1,0
HTML,16,11,4,1,0,646,1,0
INI,13,6,5,2,0,469,2,0
TOML,12,2,9,1,0,369,1,0
sed,12,5,5,2,0,379,1,0
