Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,10775390,7745921,1540770,1488699,1152293,293206605,16104,0
JSON,8919011,8919011,0,0,0,2137976879,1,0
C Header,2487517,1635379,541805,310333,28763,85025989,13945,0
Assembly,336611,254660,47566,34385,3250,8521861,1220,0
Plain Text,227654,174894,0,52760,0,8668873,978,0
Intel HEX,113514,113501,0,13,0,4986631,114,0
Device Tree,49907,41646,3170,5091,0,1185035,133,0
XML,45041,40986,973,3082,0,1576026,139,0
Makefile,35263,22785,6428,6050,205,1101394,1411,0
Go Template,23710,21432,0,2278,0,841618,33,0
Perl,19335,15207,1940,2188,1639,506796,41,0
HEX,17207,17135,0,72,0,842018,26,0
Shell,5757,3714,1453,590,400,153872,61,0
Happy,3762,3309,0,453,0,78805,5,0
Python,3664,2847,312,505,421,114285,21,0
C++,1787,1595,42,150,270,44459,1,0
LEX,1757,1318,242,197,0,38974,5,0
SVG,1047,1045,2,0,0,39649,2,0
TeX,1022,911,3,108,96,51371,1,0
Unreal Script,927,517,240,170,8,20840,4,0
AWK,883,708,85,90,221,21292,8,0
License,742,618,0,124,0,38815,4,0
BASH,583,440,86,57,46,13530,32,0
LD Script,497,410,50,37,0,10880,16,0
Bazel,443,269,87,87,8,14257,1,0
HTML,436,378,0,58,0,16243,2,0
Scala,281,218,0,63,20,12158,1,0
Objective C++,244,189,0,55,8,10878,1,0
Autoconf,190,155,9,26,5,4035,6,0
ASP,170,137,0,33,9,4528,1,0
DOT,133,99,7,27,0,4873,4,0
C++ Header,125,59,55,11,2,3859,2,0
Extensible Stylesheet Language Transformations,110,97,0,13,0,3937,6,0
Vim Script,42,27,12,3,5,1355,1,0
sed,33,30,3,0,30,2073,1,0
Snakemake,32,20,6,6,0,1258,1,0
