Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,16273772,11830908,2126261,2316603,1677802,440385429,24021,0
JSON,9008762,9008762,0,0,0,2141425143,138,0
C Header,4171318,2956512,771903,442903,38389,152637440,18402,0
Device Tree,540644,427072,51040,62532,0,13307453,2212,0
Plain Text,421264,333683,0,87581,0,15260711,3643,0
Assembly,409982,305045,62054,42883,3810,10461993,1451,0
ReStructuredText,118489,88511,0,29978,0,3682050,663,0
Intel HEX,106650,106639,0,11,0,4685001,109,0
Makefile,52336,35693,8116,8527,334,1653877,2287,0
Perl,37286,29987,3287,4012,2976,995733,51,0
SVG,30865,29991,832,42,0,1656651,31,0
HEX,18293,18222,0,71,0,900059,25,0
Shell,17652,11995,3675,1982,1345,454985,186,0
Python,15025,11279,2100,1646,2256,484292,63,0
Go Template,15013,13694,0,1319,0,521127,24,0
Happy,5362,4705,0,657,0,113326,8,0
HTML,4437,3979,0,458,0,173018,2,0
LEX,2503,1902,305,296,0,57879,8,0
BASH,2205,1581,320,304,232,50812,48,0
C++,2196,1917,56,223,310,52902,7,0
AWK,1882,1532,176,174,458,47273,12,0
License,1421,1171,0,250,0,75209,6,0
Markdown,1297,1077,0,220,0,65760,1,0
TeX,1022,911,3,108,96,51371,1,0
Bazel,732,447,130,155,10,22819,2,0
Unreal Script,666,400,168,98,22,16715,5,0
LD Script,573,458,58,57,0,11025,19,0
Scala,281,218,0,63,20,12158,1,0
Objective C++,244,189,0,55,8,10878,1,0
Gherkin Specification,230,153,49,28,0,7610,1,0
Autoconf,174,131,16,27,6,3821,6,0
DOT,171,134,7,30,0,6897,6,0
CSV,164,163,0,1,0,10134,3,0
C++ Header,125,59,55,11,2,3859,2,0
Extensible Stylesheet Language Transformations,111,98,0,13,0,3985,6,0
Snakemake,77,49,15,13,0,2792,2,0
CSS,72,35,23,14,0,1829,1,0
sed,53,21,30,2,1,1575,3,0
Vim Script,42,27,12,3,5,1355,1,0
Module-Definition,8,8,0,0,1,147,1,0
