Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
JSON,8919011,8919011,0,0,0,2137976879,1,0
C,8184953,5822074,1234956,1127923,899952,222934002,12060,0
C Header,1912477,1279271,392499,240707,23711,64880768,10563,0
Assembly,305974,234931,40410,30633,2996,7747747,1049,0
Plain Text,190493,145440,0,45053,0,7243567,784,0
Intel HEX,60304,60291,0,13,0,2648868,63,0
Device Tree,33467,27756,2284,3427,0,810428,97,0
Makefile,27990,17392,5602,4996,140,861280,1146,0
Go Template,21822,19522,0,2300,0,736918,29,0
HEX,17207,17135,0,72,0,842018,26,0
Perl,11144,8292,1527,1325,1364,293838,26,0
Shell,4703,3001,1236,466,336,127004,53,0
Happy,3727,3280,0,447,0,77867,5,0
SVG,2911,2910,1,0,0,310450,1,0
LEX,1867,1400,251,216,0,41112,5,0
C++,1759,1567,43,149,271,43178,1,0
TeX,1022,911,3,108,96,51371,1,0
Unreal Script,927,517,240,170,8,20838,4,0
Python,734,499,144,91,122,19037,6,0
LD Script,670,558,60,52,0,12741,17,0
HTML,436,378,0,58,0,16251,2,0
INI,414,412,0,2,0,24916,1,0
License,402,332,0,70,0,20823,3,0
Bazel,385,222,78,85,5,12021,1,0
BASH,342,276,25,41,17,7533,4,0
Scala,281,218,0,63,20,12158,1,0
Objective C++,244,189,0,55,8,10879,1,0
ASP,169,136,0,33,9,4526,1,0
C++ Header,125,59,55,11,2,3859,2,0
AWK,119,96,9,14,13,3378,2,0
Autoconf,116,89,9,18,1,2314,4,0
sed,33,30,3,0,30,2073,1,0
Snakemake,32,20,6,6,0,1258,1,0
Patch,18,15,0,3,0,864,1,0
Extensible Stylesheet Language Transformations,8,8,0,0,0,361,1,0
