Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,23336877,17356825,2626279,3353773,2317250,638444542,32969,0
JSON,9331345,9331343,0,2,0,2157669098,739,0
C Header,9252506,7143445,1393208,715853,50341,579083538,23947,0
Device Tree,1440687,1180976,74177,185534,31,33799326,4876,0
ReStructuredText,694466,526992,0,167474,0,26029384,3381,0
YAML,408263,322574,17189,68500,0,10552369,3714,0
Assembly,386601,289819,53556,43226,3481,9814544,1344,0
Shell,168094,119131,20914,28049,8989,4387814,878,0
Plain Text,153608,126179,0,27429,0,5207314,1812,0
Makefile,75431,51911,12265,11255,439,2499076,2930,0
Python,65949,51929,6293,7727,8544,2470757,198,0
Perl,50357,41336,3874,5147,3037,1308488,67,0
SVG,49438,48177,1171,90,0,2576739,74,0
Rust,19033,8678,8971,1384,794,657858,60,0
Happy,6075,5365,0,710,0,127799,10,0
LEX,2874,2202,312,360,0,68714,10,0
BASH,2281,1590,338,353,226,53536,60,0
C++,2124,1848,60,216,310,48828,4,0
AWK,1985,1536,193,256,433,47776,14,0
DOT,841,721,42,78,0,42124,19,0
CSV,732,658,0,74,0,40202,10,0
Unreal Script,716,447,162,107,24,17737,5,0
Bazel,686,388,147,151,6,21915,2,0
Autoconf,427,371,26,30,9,19579,5,0
License,406,327,0,79,0,20623,4,0
LD Script,389,300,30,59,0,6990,9,0
Gherkin Specification,290,198,58,34,0,9606,1,0
CSS,237,136,60,41,0,5696,3,0
TeX,236,156,74,6,0,9654,1,0
Extensible Stylesheet Language Transformations,200,174,0,26,0,6984,10,0
Systemd,167,142,0,25,0,5530,3,0
Module-Definition,128,113,0,15,4,5024,2,0
C++ Header,125,59,55,11,2,3859,2,0
MATLAB,89,35,37,17,3,2482,1,0
HEX,86,86,0,0,0,4119,1,0
Snakemake,77,51,13,13,0,2742,3,0
Vim Script,42,27,12,3,5,1355,1,0
Markdown,36,27,0,9,0,1596,1,0
Ruby,29,25,0,4,1,816,1,0
HTML,16,11,4,1,0,646,1,0
INI,13,6,5,2,0,469,2,0
TOML,12,2,9,1,0,369,1,0
sed,12,5,5,2,0,379,1,0
