Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
JSON,8919011,8919011,0,0,0,2137976879,1,0
C,5459888,3879625,836461,743802,626728,149411217,8402,0
C Header,1319670,885760,267334,166576,18671,46729763,8091,0
Assembly,281482,217079,36200,28203,2799,7294426,837,0
Plain Text,139882,106202,0,33680,0,5239186,527,0
Makefile,22361,12962,5232,4167,153,675796,872,0
Go Template,20010,17796,0,2214,0,675463,21,0
Perl,4355,3233,634,488,542,122098,14,0
Shell,3404,2107,988,309,226,93581,41,0
Happy,3306,2905,0,401,0,70587,4,0
C++,1730,1541,42,147,266,42251,1,0
LEX,1533,1171,201,161,0,33660,4,0
License,1069,886,0,183,0,56929,4,0
TeX,1022,911,3,108,96,51367,1,0
Unreal Script,927,517,240,170,8,20822,4,0
Python,474,335,71,68,87,11786,4,0
HTML,425,367,0,58,0,15879,2,0
Bazel,348,195,67,86,5,10626,1,0
LD Script,314,237,49,28,0,7393,8,0
Scala,281,218,0,63,20,12158,1,0
C++ Header,260,127,110,23,4,7964,4,0
Objective C++,244,189,0,55,8,10879,1,0
ASP,169,136,0,33,9,4526,1,0
AWK,122,99,9,14,13,3481,2,0
BASH,89,49,32,8,10,2260,3,0
Autoconf,71,41,15,15,2,1565,4,0
Snakemake,32,20,6,6,0,1254,1,0
Extensible Stylesheet Language Transformations,7,7,0,0,0,310,1,0
