Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,18511116,13545197,2313850,2652069,1889966,502384334,26904,0
JSON,9074357,9074357,0,0,0,2144692744,273,0
C Header,5247887,3799697,934234,513956,41008,236214284,19515,0
Device Tree,759116,612566,55366,91184,1,18193632,2929,0
Plain Text,453532,362142,0,91390,0,15991460,4486,0
Assembly,382071,282270,57780,42021,3578,9738617,1328,0
ReStructuredText,234010,178988,0,55022,0,8245129,1097,0
Makefile,58642,39819,9711,9112,354,1888975,2482,0
Shell,54099,37478,8122,8499,3007,1365857,428,0
SVG,37363,35882,1404,77,0,1870505,54,0
Perl,36815,29176,3457,4182,3159,980738,54,0
Python,29229,22445,3308,3476,4320,949657,119,0
HTML,6102,5446,0,656,0,244579,5,0
Happy,5689,4992,0,697,0,119953,9,0
YAML,4209,3317,296,596,0,124860,35,0
LEX,2655,2004,326,325,0,61640,8,0
BASH,2395,1724,350,321,258,56360,54,0
C++,2253,1961,67,225,310,53945,8,0
AWK,2106,1706,197,203,539,52134,12,0
License,1083,884,0,199,0,56939,6,0
TeX,1026,915,3,108,96,51511,1,0
Unreal Script,716,446,162,108,24,17733,5,0
Bazel,680,408,130,142,9,21435,2,0
Markdown,556,423,0,133,0,27558,2,0
DOT,492,411,22,59,0,22147,12,0
LD Script,479,364,64,51,0,10248,16,0
Autoconf,329,291,17,21,4,16792,6,0
Gherkin Specification,245,168,49,28,0,8110,1,0
CSV,195,194,0,1,0,10885,6,0
CSS,127,72,28,27,0,2816,1,0
C++ Header,125,59,55,11,2,3859,2,0
Module-Definition,117,103,0,14,4,4615,2,0
Extensible Stylesheet Language Transformations,100,87,0,13,0,3492,5,0
HEX,86,86,0,0,0,4119,1,0
Snakemake,78,49,16,13,0,2827,2,0
Vim Script,42,27,12,3,5,1355,1,0
Ruby,29,25,0,4,1,816,1,0
sed,12,5,5,2,0,379,1,0
INI,7,3,3,1,0,288,1,0
