Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,11801028,8519544,1648027,1633457,1247611,321783525,17464,0
JSON,8919011,8919011,0,0,0,2137976879,1,0
C Header,2661025,1750036,581719,329270,30091,89613751,14388,0
Assembly,349559,262528,51217,35814,3367,8864169,1261,0
Plain Text,264700,204910,0,59790,0,9996834,1321,0
Intel HEX,111493,111481,0,12,0,4897895,112,0
Device Tree,85002,66261,9316,9425,0,2051267,439,0
XML,47246,43883,309,3054,0,1684954,153,0
Makefile,39203,25649,6961,6593,285,1228158,1607,0
Go Template,23178,20916,0,2262,0,797683,30,0
Perl,22111,17122,2392,2597,2134,575441,40,0
HEX,17207,17135,0,72,0,842018,26,0
Shell,7374,4834,1726,814,518,194097,76,0
Happy,4164,3646,0,518,0,86236,7,0
Python,3726,2889,314,523,431,115069,22,0
LEX,1993,1496,258,239,0,45838,7,0
C++,1789,1598,42,149,270,44390,1,0
License,1421,1176,0,245,0,75214,6,0
SVG,1389,1387,2,0,0,65830,5,0
TeX,1022,911,3,108,96,51371,1,0
AWK,897,714,94,89,221,22130,8,0
BASH,697,534,96,67,56,16185,35,0
LD Script,603,488,59,56,0,13007,17,0
Bazel,467,283,91,93,8,15003,1,0
HTML,436,378,0,58,0,16246,2,0
Scala,281,218,0,63,20,12158,1,0
Unreal Script,247,129,77,41,7,6143,2,0
Objective C++,244,189,0,55,8,10878,1,0
Autoconf,198,162,9,27,5,4245,6,0
ASP,170,137,0,33,9,4528,1,0
DOT,133,99,7,27,0,4873,4,0
C++ Header,125,59,55,11,2,3859,2,0
Extensible Stylesheet Language Transformations,110,97,0,13,0,3937,6,0
Vim Script,42,27,12,3,5,1355,1,0
sed,33,30,3,0,30,2073,1,0
Snakemake,26,14,6,6,0,1046,1,0
Module-Definition,7,7,0,0,1,128,1,0
