Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,20255408,14940799,2388846,2925763,2057905,549097211,29499,0
JSON,9095184,9095184,0,0,0,2145466786,333,0
C Header,6310598,4677913,1040529,592156,44415,319050082,21420,0
Device Tree,954291,780292,55896,118103,3,22535289,3515,0
ReStructuredText,560413,426969,0,133444,0,20455983,2708,0
Assembly,371527,278322,52426,40779,3469,9436279,1285,0
Plain Text,221705,183057,0,38648,0,7159917,3006,0
YAML,123018,95788,5714,21516,0,3154253,1248,0
Shell,95588,67554,11815,16219,5216,2401383,602,0
Makefile,65891,44738,11161,9992,413,2146802,2618,0
Perl,45642,36929,3803,4910,3120,1188165,59,0
SVG,38792,37555,1159,78,0,2056328,59,0
Python,38601,29683,4114,4804,5787,1257935,125,0
Happy,5804,5109,0,695,0,120698,9,0
LEX,2783,2130,304,349,0,63198,9,0
BASH,2486,1815,338,333,273,56187,57,0
C++,2273,1966,72,235,313,53331,8,0
AWK,1976,1570,193,213,494,49065,12,0
Unreal Script,716,446,162,108,24,17732,5,0
Bazel,692,412,137,143,8,21821,2,0
DOT,638,556,23,59,0,33256,16,0
License,406,327,0,79,0,20623,4,0
Autoconf,341,297,20,24,5,17101,5,0
LD Script,339,263,33,43,0,6142,8,0
Extensible Stylesheet Language Transformations,300,261,0,39,0,10476,15,0
Gherkin Specification,253,175,50,28,0,8378,1,0
CSV,205,204,0,1,0,11236,6,0
CSS,137,80,29,28,0,3085,1,0
C++ Header,125,59,55,11,2,3859,2,0
Module-Definition,124,109,0,15,4,4852,2,0
Systemd,91,77,0,14,0,2934,2,0
HEX,86,86,0,0,0,4119,1,0
Snakemake,76,50,13,13,0,2717,3,0
Vim Script,42,27,12,3,5,1355,1,0
Ruby,29,25,0,4,1,816,1,0
sed,12,5,5,2,0,379,1,0
INI,7,3,3,1,0,288,1,0
