Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
JSON,8919011,8919011,0,0,0,2137976879,1,0
C,5832549,4150009,886554,795986,661675,159176801,9056,0
C Header,1394038,937390,279568,177080,19116,49083564,8614,0
Assembly,289994,222905,38016,29073,2794,7474547,904,0
Plain Text,149877,113908,0,35969,0,5613258,566,0
Makefile,23461,13835,5330,4296,154,712710,920,0
Go Template,20064,17842,0,2222,0,676278,21,0
Device Tree,5379,4346,522,511,0,126542,21,0
Perl,4393,3438,567,388,434,123305,14,0
Shell,3606,2252,1017,337,248,98151,44,0
Happy,3306,2905,0,401,0,70590,4,0
C++,1753,1562,42,149,270,42831,1,0
LEX,1533,1171,201,161,0,33660,4,0
TeX,1022,911,3,108,96,51367,1,0
Unreal Script,927,517,240,170,8,20822,4,0
Python,474,335,71,68,87,11786,4,0
HTML,425,367,0,58,0,15879,2,0
License,391,323,0,68,0,20268,2,0
Bazel,349,196,67,86,5,10681,1,0
Scala,281,218,0,63,20,12158,1,0
C++ Header,260,127,110,23,4,7964,4,0
Objective C++,244,189,0,55,8,10879,1,0
LD Script,223,154,49,20,0,6160,6,0
ASP,169,136,0,33,9,4526,1,0
AWK,119,96,9,14,13,3378,2,0
Autoconf,71,41,15,15,2,1565,4,0
BASH,58,32,19,7,8,1319,2,0
Snakemake,32,20,6,6,0,1266,1,0
Extensible Stylesheet Language Transformations,8,8,0,0,0,361,1,0
