Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,19519043,14375167,2326437,2817439,1987257,528324071,28561,0
JSON,9093792,9093792,0,0,0,2145349046,327,0
C Header,5896442,4373216,982526,540700,42772,292373041,20425,0
Device Tree,881371,719222,53715,108434,3,20862715,3296,0
ReStructuredText,483129,367231,0,115898,0,17548169,2358,0
Assembly,377753,282302,53856,41595,3519,9579533,1314,0
Plain Text,295902,240706,0,55196,0,9875486,3572,0
Shell,84058,59269,10712,14077,4546,2113179,550,0
YAML,68091,53365,3200,11526,0,1767901,678,0
Makefile,63941,43257,10922,9762,413,2070829,2572,0
Perl,45436,36346,4013,5077,3387,1182173,60,0
SVG,39038,37555,1405,78,0,2067102,59,0
Python,36741,28390,3812,4539,5557,1197988,120,0
Happy,5743,5052,0,691,0,119455,9,0
LEX,2756,2106,304,346,0,62474,9,0
BASH,2334,1709,324,301,260,53945,53,0
C++,2313,2016,68,229,317,55336,8,0
AWK,1880,1500,187,193,476,46435,12,0
License,746,608,0,138,0,38610,5,0
Unreal Script,716,446,162,108,24,17732,5,0
Bazel,682,409,131,142,8,21153,2,0
DOT,513,431,23,59,0,23539,13,0
LD Script,412,317,48,47,0,8042,15,0
Autoconf,347,303,20,24,5,17261,6,0
Extensible Stylesheet Language Transformations,300,261,0,39,0,10476,15,0
Gherkin Specification,253,175,50,28,0,8361,1,0
CSV,204,203,0,1,0,11190,6,0
CSS,137,80,29,28,0,3085,1,0
C++ Header,125,59,55,11,2,3859,2,0
Module-Definition,124,109,0,15,4,4852,2,0
HEX,86,86,0,0,0,4119,1,0
Snakemake,75,49,13,13,0,2665,2,0
Systemd,75,64,0,11,0,2581,1,0
Vim Script,42,27,12,3,5,1355,1,0
Ruby,29,25,0,4,1,816,1,0
sed,12,5,5,2,0,379,1,0
INI,7,3,3,1,0,288,1,0
