Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,17469359,12715754,2255713,2497892,1797812,473921562,25563,0
JSON,9025330,9025330,0,0,0,2142133424,184,0
C Header,5147717,3717137,933471,497109,40635,228734169,20032,0
Device Tree,613981,483895,58009,72077,0,15054907,2463,0
Plain Text,435006,345355,0,89651,0,15601180,3985,0
Assembly,411995,306471,62007,43517,3876,10529802,1443,0
ReStructuredText,160207,120456,0,39751,0,5187677,808,0
Makefile,54688,37586,8336,8766,341,1744729,2409,0
Perl,35698,28410,3304,3984,3079,957597,51,0
SVG,25976,24989,931,56,0,1392461,45,0
Shell,22075,15140,4297,2638,1707,556470,223,0
Python,19633,15037,2569,2027,2971,637679,79,0
Happy,5625,4939,0,686,0,118403,9,0
HTML,5425,4848,0,577,0,213737,3,0
LEX,2524,1920,305,299,0,58363,8,0
BASH,2261,1630,327,304,240,52630,50,0
AWK,2257,1828,212,217,595,56206,13,0
C++,2196,1917,56,223,310,52902,7,0
License,1421,1171,0,250,0,75209,6,0
Markdown,1297,1077,0,220,0,65760,1,0
TeX,1015,904,3,108,96,50901,1,0
Bazel,757,464,133,160,10,23733,2,0
Unreal Script,693,422,168,103,23,17225,5,0
LD Script,579,463,58,58,0,11152,19,0
Objective C++,244,189,0,55,8,10878,1,0
Gherkin Specification,232,155,49,28,0,7654,1,0
DOT,215,178,7,30,0,9931,8,0
Autoconf,182,136,17,29,6,10943,7,0
CSV,165,164,0,1,0,9798,3,0
C++ Header,125,59,55,11,2,3859,2,0
Extensible Stylesheet Language Transformations,100,87,0,13,0,3492,5,0
CSS,89,44,27,18,0,2258,1,0
Snakemake,77,49,15,13,0,2792,2,0
Vim Script,42,27,12,3,5,1355,1,0
sed,12,5,5,2,0,379,1,0
Module-Definition,8,8,0,0,1,147,1,0
