Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,11314614,8149210,1598333,1567071,1204894,307516557,16797,0
JSON,8919011,8919011,0,0,0,2137976879,1,0
C Header,2545121,1679253,548546,317322,29364,84909428,14005,0
Assembly,350924,263304,51568,36052,3436,8886040,1283,0
Plain Text,244449,187870,0,56579,0,9285693,1129,0
Intel HEX,113543,113530,0,13,0,4987891,114,0
Device Tree,62021,48419,6985,6617,0,1535219,288,0
XML,44297,41130,295,2872,0,1575896,145,0
Makefile,37922,24497,7003,6422,275,1185255,1542,0
Go Template,23260,20990,0,2270,0,799847,31,0
Perl,21402,16571,2327,2504,2047,555661,40,0
HEX,17207,17135,0,72,0,842018,26,0
Shell,6441,4193,1581,667,447,174800,72,0
Happy,3757,3302,0,455,0,78740,5,0
Python,3726,2890,314,522,428,115147,22,0
C++,1789,1598,42,149,270,44390,1,0
LEX,1769,1329,242,198,0,39370,5,0
License,1421,1176,0,245,0,75214,6,0
SVG,1047,1045,2,0,0,39649,2,0
TeX,1022,911,3,108,96,51371,1,0
Unreal Script,927,517,240,170,8,20835,4,0
AWK,893,710,94,89,223,22062,8,0
LD Script,710,568,71,71,1,15621,17,0
BASH,597,447,90,60,47,13789,35,0
Bazel,465,281,91,93,8,14874,1,0
HTML,436,378,0,58,0,16246,2,0
Scala,281,218,0,63,20,12158,1,0
Objective C++,244,189,0,55,8,10878,1,0
Autoconf,198,162,9,27,5,4245,6,0
ASP,170,137,0,33,9,4528,1,0
DOT,133,99,7,27,0,4873,4,0
C++ Header,125,59,55,11,2,3859,2,0
Extensible Stylesheet Language Transformations,110,97,0,13,0,3937,6,0
Vim Script,42,27,12,3,5,1355,1,0
sed,33,30,3,0,30,2073,1,0
Snakemake,27,16,6,5,0,1164,1,0
Module-Definition,7,7,0,0,1,128,1,0
