Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,10463800,7517002,1503202,1443596,1120359,285039929,15643,0
JSON,8919011,8919011,0,0,0,2137976879,1,0
C Header,2435414,1605988,526449,302977,28318,83784914,13604,0
Assembly,332122,251582,46603,33937,3197,8424220,1189,0
Plain Text,223968,172026,0,51942,0,8524830,948,0
Intel HEX,113528,113515,0,13,0,4987271,114,0
Device Tree,49606,41400,3177,5029,0,1179009,133,0
XML,39065,35303,949,2813,0,1361456,117,0
Makefile,35061,22536,6561,5964,220,1092748,1387,0
Go Template,23630,21358,0,2272,0,835702,33,0
Perl,19219,15103,1934,2182,1631,503972,41,0
HEX,17207,17135,0,72,0,842018,26,0
Shell,5464,3516,1403,545,393,147233,60,0
Happy,3736,3285,0,451,0,78205,5,0
Python,2505,1872,282,351,325,69398,18,0
C++,1787,1595,42,150,270,44459,1,0
LEX,1739,1311,231,197,0,38322,5,0
SVG,1047,1045,2,0,0,39649,2,0
LaTeX,1022,911,3,108,0,51371,1,0
Unreal Script,927,517,240,170,8,20840,4,0
AWK,883,708,85,90,221,21292,8,0
License,742,618,0,124,0,38815,4,0
BASH,583,440,86,57,46,13530,32,0
LD Script,497,410,50,37,0,10880,16,0
HTML,436,378,0,58,0,16243,2,0
Bazel,410,242,82,86,8,12963,1,0
Scala,281,218,0,63,20,12158,1,0
Objective C++,244,189,0,55,8,10879,1,0
ASP,170,137,0,33,9,4528,1,0
DOT,133,99,7,27,0,4873,4,0
Autoconf,125,97,9,19,3,2668,4,0
C++ Header,125,59,55,11,2,3859,2,0
Extensible Stylesheet Language Transformations,110,97,0,13,0,3937,6,0
Vim Script,42,27,12,3,5,1355,1,0
sed,33,30,3,0,30,2073,1,0
Snakemake,32,20,6,6,0,1258,1,0
