Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,18507322,13541968,2314088,2651266,1889530,502297952,26891,0
JSON,9074401,9074401,0,0,0,2144694157,273,0
C Header,5246684,3798914,933907,513863,40845,236176508,19507,0
Device Tree,759215,612656,55370,91189,1,18195693,2929,0
Plain Text,453536,362151,0,91385,0,15993082,4485,0
Assembly,382128,282324,57791,42013,3578,9740988,1328,0
ReStructuredText,234141,179084,0,55057,0,8249833,1098,0
Makefile,58634,39814,9707,9113,356,1888745,2481,0
Shell,54041,37462,8104,8475,3012,1365105,426,0
SVG,37363,35882,1404,77,0,1870505,54,0
Perl,36815,29176,3457,4182,3159,980739,54,0
Python,29342,22542,3315,3485,4339,953511,119,0
HTML,6102,5446,0,656,0,244579,5,0
Happy,5689,4992,0,697,0,119953,9,0
YAML,4209,3317,296,596,0,124874,35,0
LEX,2655,2004,326,325,0,61640,8,0
BASH,2395,1724,350,321,258,56360,54,0
C++,2253,1961,67,225,310,53945,8,0
AWK,2106,1706,197,203,539,52134,12,0
License,1083,884,0,199,0,56939,6,0
TeX,1026,915,3,108,96,51511,1,0
Unreal Script,716,446,162,108,24,17733,5,0
Bazel,677,405,130,142,8,21386,2,0
Markdown,556,423,0,133,0,27558,2,0
DOT,492,411,22,59,0,22147,12,0
LD Script,479,364,64,51,0,10248,16,0
Autoconf,329,291,17,21,4,16792,6,0
Gherkin Specification,245,168,49,28,0,8110,1,0
CSV,195,194,0,1,0,10885,6,0
CSS,127,72,28,27,0,2816,1,0
C++ Header,125,59,55,11,2,3859,2,0
Module-Definition,117,103,0,14,4,4615,2,0
Extensible Stylesheet Language Transformations,100,87,0,13,0,3492,5,0
HEX,86,86,0,0,0,4119,1,0
Snakemake,78,49,16,13,0,2827,2,0
Vim Script,42,27,12,3,5,1355,1,0
Ruby,29,25,0,4,1,816,1,0
sed,12,5,5,2,0,379,1,0
INI,7,3,3,1,0,288,1,0
