Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,13980294,10132686,1882165,1965443,1476477,378060647,20633,0
JSON,8919011,8919011,0,0,0,2137976879,1,0
C Header,3202092,2156397,661624,384071,35071,106739569,16350,0
Assembly,397416,297508,58824,41084,3833,10145750,1379,0
Plain Text,348827,272773,0,76054,0,12840146,2514,0
Device Tree,283279,228756,21066,33457,0,6785986,1280,0
Intel HEX,106650,106639,0,11,0,4685001,109,0
XML,52599,49027,290,3282,0,1906969,162,0
Makefile,45926,30925,7550,7451,332,1445575,1908,0
Go Template,27218,24872,0,2346,0,969058,32,0
Perl,27203,21640,2676,2887,2434,723986,40,0
HEX,18293,18222,0,71,0,900059,25,0
Shell,11389,7508,2704,1177,806,303330,120,0
Python,7946,6227,948,771,1272,257111,26,0
Happy,5305,4660,0,645,0,114046,8,0
LEX,2307,1750,283,274,0,52850,8,0
C++,1795,1603,42,150,270,44484,1,0
BASH,1490,1090,214,186,158,31497,41,0
License,1421,1171,0,250,0,75209,6,0
SVG,1047,1045,2,0,0,39649,2,0
TeX,1022,911,3,108,96,51371,1,0
AWK,930,740,94,96,224,22836,8,0
LD Script,527,415,58,54,0,10303,16,0
HTML,436,378,0,58,0,16247,2,0
Bazel,426,257,80,89,8,13676,1,0
Unreal Script,410,209,139,62,11,10556,4,0
Scala,281,218,0,63,20,12158,1,0
Objective C++,244,189,0,55,8,10878,1,0
DOT,159,123,7,29,0,6174,5,0
C++ Header,125,59,55,11,2,3859,2,0
Autoconf,122,95,9,18,3,2606,5,0
Extensible Stylesheet Language Transformations,110,97,0,13,0,3937,6,0
Vim Script,42,27,12,3,5,1355,1,0
sed,33,30,3,0,30,2073,1,0
Snakemake,26,14,6,6,0,1094,1,0
Module-Definition,8,8,0,0,1,147,1,0
