Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,14896540,10810955,1982376,2103209,1560542,403032978,21987,0
JSON,8919011,8919011,0,0,0,2137976879,1,0
C Header,3726153,2611959,706695,407499,35992,133861028,17145,0
Assembly,400155,299059,59467,41629,3784,10205978,1410,0
Plain Text,392442,308654,0,83788,0,14350635,3078,0
Device Tree,386004,308731,32662,44611,0,9339180,1651,0
Intel HEX,106650,106639,0,11,0,4685001,109,0
XML,55200,51602,272,3326,0,2016760,176,0
Makefile,48368,32762,7760,7846,353,1520271,2077,0
Perl,31688,25401,3022,3265,2560,839793,45,0
Go Template,30452,27800,0,2652,0,1082406,34,0
HEX,18293,18222,0,71,0,900059,25,0
Shell,13016,8555,3043,1418,952,344722,141,0
Python,9810,7443,1230,1137,1533,313351,39,0
Happy,5305,4666,0,639,0,114565,8,0
LEX,2396,1815,294,287,0,55199,8,0
C++,1798,1606,42,150,270,44547,1,0
BASH,1547,1130,227,190,162,33152,45,0
License,1421,1171,0,250,0,75209,6,0
SVG,1417,1415,2,0,0,101401,6,0
AWK,1316,1064,125,127,326,32345,9,0
TeX,1022,911,3,108,96,51371,1,0
LD Script,566,451,58,57,0,10935,18,0
Bazel,559,331,108,120,8,16921,2,0
Unreal Script,497,278,144,75,17,12797,4,0
HTML,436,378,0,58,0,16247,2,0
Scala,281,218,0,63,20,12158,1,0
Objective C++,244,189,0,55,8,10878,1,0
Gherkin Specification,171,114,33,24,0,4615,1,0
DOT,159,123,7,29,0,6174,5,0
C++ Header,125,59,55,11,2,3859,2,0
Autoconf,122,95,9,18,3,2606,5,0
Extensible Stylesheet Language Transformations,111,98,0,13,0,3985,6,0
Snakemake,63,36,15,12,0,2117,2,0
ReStructuredText,43,35,0,8,0,1656,1,0
Vim Script,42,27,12,3,5,1355,1,0
Module-Definition,8,8,0,0,1,147,1,0
