Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,20712543,15297881,2420814,2993848,2099036,562060626,29989,0
JSON,9100263,9100261,0,2,0,2145657316,373,0
C Header,6875768,5163254,1101937,610577,45537,372244186,21804,0
Device Tree,1032698,845772,58572,128354,3,24300867,3760,0
ReStructuredText,583554,443886,0,139668,0,21436265,2814,0
Assembly,366631,275006,51348,40277,3437,9323052,1284,0
Plain Text,209517,172632,0,36885,0,6808235,2712,0
YAML,168464,131398,7698,29368,0,4324304,1689,0
Shell,111280,78444,13874,18962,5936,2836167,638,0
Makefile,66926,45502,11257,10167,412,2190385,2634,0
Perl,47741,39216,3753,4772,2794,1242143,63,0
Python,39027,30018,4143,4866,5808,1274572,125,0
SVG,38792,37555,1159,78,0,2056334,59,0
Happy,5809,5116,0,693,0,120967,9,0
LEX,2751,2103,303,345,0,62642,9,0
C++,2297,1990,72,235,313,53586,8,0
AWK,2013,1593,201,219,492,49705,13,0
BASH,1818,1279,276,263,193,44487,54,0
Unreal Script,716,446,162,108,24,17732,5,0
Bazel,707,424,140,143,10,22662,2,0
DOT,638,556,23,59,0,33256,16,0
CSV,610,537,0,73,0,31115,7,0
License,406,327,0,79,0,20623,4,0
LD Script,377,295,33,49,0,6852,9,0
Autoconf,341,297,20,24,5,17101,5,0
Extensible Stylesheet Language Transformations,300,261,0,39,0,10476,15,0
Gherkin Specification,263,183,50,30,0,8661,1,0
CSS,137,80,29,28,0,3085,1,0
C++ Header,125,59,55,11,2,3859,2,0
Module-Definition,124,109,0,15,4,4852,2,0
Systemd,92,78,0,14,0,2949,2,0
HEX,86,86,0,0,0,4119,1,0
Snakemake,76,50,13,13,0,2717,3,0
Vim Script,42,27,12,3,5,1355,1,0
Ruby,29,25,0,4,1,816,1,0
sed,12,5,5,2,0,379,1,0
INI,7,3,3,1,0,288,1,0
