Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,16104755,11707863,2108057,2288835,1662964,435821073,23771,0
JSON,8919011,8919011,0,0,0,2137976879,1,0
C Header,4082572,2881185,763311,438076,38089,148364396,18250,0
Device Tree,518625,410561,48190,59874,0,12767322,2134,0
Plain Text,433049,342175,0,90874,0,15731598,3626,0
Assembly,408111,303628,61761,42722,3783,10412722,1445,0
Intel HEX,106650,106639,0,11,0,4685001,109,0
ReStructuredText,84135,62409,0,21726,0,2408011,537,0
Makefile,51854,35297,8099,8458,332,1635595,2268,0
Perl,36399,29248,3205,3946,2955,971499,50,0
Go Template,24938,22445,0,2493,0,857264,30,0
HEX,18293,18222,0,71,0,900059,25,0
Shell,17038,11498,3640,1900,1272,440952,178,0
Python,14935,11219,2091,1625,2251,481549,57,0
SVG,9388,8528,825,35,0,345560,19,0
Happy,5348,4692,0,656,0,112981,8,0
HTML,4823,4309,0,514,0,187524,3,0
LEX,2503,1902,305,296,0,57879,8,0
BASH,2196,1575,318,303,228,50494,48,0
C++,1885,1673,43,169,294,45371,2,0
AWK,1882,1532,176,174,458,47273,12,0
License,1421,1171,0,250,0,75209,6,0
Markdown,1297,1077,0,220,0,65760,1,0
LaTeX,1022,911,3,108,0,51371,1,0
Bazel,725,441,130,154,10,22589,2,0
Unreal Script,666,400,168,98,22,16715,5,0
LD Script,573,458,58,57,0,11025,19,0
Scala,281,218,0,63,20,12158,1,0
Objective C++,244,189,0,55,8,10878,1,0
Gherkin Specification,230,153,49,28,0,6117,1,0
Autoconf,174,131,16,27,6,3821,6,0
DOT,159,123,7,29,0,6174,5,0
C++ Header,125,59,55,11,2,3859,2,0
Extensible Stylesheet Language Transformations,111,98,0,13,0,3985,6,0
CSV,108,108,0,0,0,8319,1,0
Snakemake,77,49,15,13,0,2792,2,0
CSS,72,35,23,14,0,1829,1,0
sed,53,21,30,2,1,1575,3,0
Vim Script,42,27,12,3,5,1355,1,0
Module-Definition,8,8,0,0,1,147,1,0
