Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,10855985,7805614,1548516,1501855,1158779,295186365,16183,0
JSON,8919011,8919011,0,0,0,2137976879,1,0
C Header,2464791,1615845,540149,308797,28744,82733719,13836,0
Assembly,339260,256228,48406,34626,3261,8597325,1225,0
Plain Text,229937,176736,0,53201,0,8763286,988,0
Intel HEX,113543,113530,0,13,0,4987891,114,0
Device Tree,50246,41786,3252,5208,0,1189482,137,0
XML,45576,41486,980,3110,0,1592730,141,0
Makefile,35746,22956,6661,6129,208,1118161,1425,0
Go Template,23724,21446,0,2278,0,842295,33,0
Perl,19502,15331,1957,2214,1654,510899,41,0
HEX,17207,17135,0,72,0,842018,26,0
Shell,5807,3758,1457,592,401,155360,63,0
Happy,3762,3309,0,453,0,78805,5,0
Python,3664,2847,312,505,421,114285,21,0
C++,1786,1594,42,150,270,44352,1,0
LEX,1762,1323,242,197,0,39141,5,0
License,1082,899,0,183,0,56812,5,0
SVG,1047,1045,2,0,0,39649,2,0
TeX,1022,911,3,108,96,51371,1,0
Unreal Script,927,517,240,170,8,20840,4,0
AWK,883,708,85,90,221,21292,8,0
BASH,583,440,86,57,46,13530,32,0
LD Script,511,422,50,39,0,11499,16,0
Bazel,465,281,91,93,8,14877,1,0
HTML,436,378,0,58,0,16243,2,0
Scala,281,218,0,63,20,12158,1,0
Objective C++,244,189,0,55,8,10878,1,0
Autoconf,190,155,9,26,5,4035,6,0
ASP,170,137,0,33,9,4528,1,0
DOT,133,99,7,27,0,4873,4,0
C++ Header,125,59,55,11,2,3859,2,0
Extensible Stylesheet Language Transformations,110,97,0,13,0,3937,6,0
Vim Script,42,27,12,3,5,1355,1,0
sed,33,30,3,0,30,2073,1,0
Snakemake,32,20,6,6,0,1258,1,0
