Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,12359604,8921945,1718092,1719567,1299431,336873871,18376,0
JSON,8919011,8919011,0,0,0,2137976879,1,0
C Header,2844685,1889320,610365,345000,31430,94889365,15320,0
Assembly,370909,277695,55333,37881,3545,9414793,1360,0
Plain Text,285017,221510,0,63507,0,10672052,1618,0
Device Tree,115322,90995,11129,13198,0,2738946,614,0
Intel HEX,106650,106639,0,11,0,4685001,109,0
XML,50171,46659,313,3199,0,1800114,156,0
Makefile,41781,27606,7237,6938,310,1308616,1699,0
Go Template,24872,22602,0,2270,0,883892,30,0
Perl,22914,17748,2484,2682,2227,602512,40,0
HEX,16558,16487,0,71,0,823735,25,0
Shell,7815,5129,1841,845,545,205000,80,0
Happy,4460,3902,0,558,0,92226,7,0
Python,4326,3286,420,620,498,134855,25,0
LEX,2086,1575,258,253,0,47702,7,0
C++,1790,1599,42,149,270,44410,1,0
License,1421,1176,0,245,0,75214,6,0
SVG,1389,1387,2,0,0,65830,5,0
LaTeX,1022,911,3,108,0,51371,1,0
AWK,897,714,94,89,221,22133,8,0
BASH,702,533,101,68,56,16212,35,0
LD Script,603,488,59,56,0,13007,17,0
Bazel,478,289,93,96,8,15413,1,0
HTML,436,378,0,58,0,16247,2,0
Scala,281,218,0,63,20,12158,1,0
Unreal Script,244,127,77,40,7,6113,2,0
Objective C++,244,189,0,55,8,10878,1,0
Autoconf,198,162,9,27,5,4245,6,0
ASP,170,137,0,33,9,4528,1,0
DOT,133,99,7,27,0,4873,4,0
C++ Header,125,59,55,11,2,3859,2,0
Extensible Stylesheet Language Transformations,110,97,0,13,0,3937,6,0
Vim Script,42,27,12,3,5,1355,1,0
sed,33,30,3,0,30,2073,1,0
Snakemake,26,14,6,6,0,1094,1,0
Module-Definition,7,7,0,0,1,128,1,0
