Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,10269756,7371819,1481516,1416421,1104620,279730774,15337,0
JSON,8919011,8919011,0,0,0,2137976879,1,0
C Header,2395832,1578620,518259,298953,28210,82177182,13421,0
Assembly,329946,250203,46110,33633,3118,8358114,1179,0
Plain Text,221794,170323,0,51471,0,8446140,939,0
Intel HEX,113463,113450,0,13,0,4984467,114,0
Device Tree,50600,42288,3189,5123,0,1209197,132,0
XML,39066,35304,949,2813,0,1361486,117,0
Makefile,34669,22202,6531,5936,220,1079568,1364,0
Go Template,23564,21297,0,2267,0,833149,33,0
HEX,17207,17135,0,72,0,842018,26,0
Perl,17086,13270,1891,1925,1448,457375,39,0
Shell,5352,3420,1392,540,388,143628,59,0
Happy,3755,3303,0,452,0,78514,5,0
Python,2505,1872,282,351,325,69387,18,0
LEX,1868,1401,251,216,0,41165,5,0
C++,1787,1595,42,150,270,44459,1,0
SVG,1047,1045,2,0,0,39649,2,0
LaTeX,1022,911,3,108,0,51371,1,0
Unreal Script,927,517,240,170,8,20840,4,0
AWK,883,708,85,90,221,21292,8,0
License,742,618,0,124,0,38815,4,0
BASH,587,428,86,73,45,13225,32,0
LD Script,497,410,50,37,0,10880,16,0
HTML,436,378,0,58,0,16243,2,0
Bazel,405,237,82,86,7,12838,1,0
Scala,281,218,0,63,20,12158,1,0
Objective C++,244,189,0,55,8,10879,1,0
ASP,170,137,0,33,9,4528,1,0
DOT,133,99,7,27,0,4873,4,0
C++ Header,125,59,55,11,2,3859,2,0
Autoconf,125,97,9,19,3,2676,4,0
Extensible Stylesheet Language Transformations,110,97,0,13,0,3937,6,0
Vim Script,42,27,12,3,5,1355,1,0
sed,33,30,3,0,30,2073,1,0
Snakemake,32,20,6,6,0,1258,1,0
