Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,16034405,11656491,2100540,2277374,1655750,433917912,23693,0
JSON,8919011,8919011,0,0,0,2137976879,1,0
C Header,4066049,2870173,759711,436165,37941,147808283,18193,0
Device Tree,518462,410414,48188,59860,0,12763449,2134,0
Plain Text,432645,341840,0,90805,0,15715496,3621,0
Assembly,407416,303026,61678,42712,3783,10391463,1445,0
Intel HEX,106650,106639,0,11,0,4685001,109,0
ReStructuredText,84135,62409,0,21726,0,2408011,537,0
Makefile,51694,35171,8086,8437,332,1630109,2264,0
Perl,36399,29248,3205,3946,2955,971499,50,0
Go Template,24938,22445,0,2493,0,857264,30,0
HEX,18293,18222,0,71,0,900059,25,0
Shell,16262,10851,3615,1796,1211,422767,172,0
Python,14932,11217,2091,1624,2251,481479,57,0
SVG,9388,8528,825,35,0,345560,19,0
Happy,5348,4692,0,656,0,112981,8,0
HTML,4823,4309,0,514,0,187524,3,0
LEX,2503,1902,305,296,0,57869,8,0
BASH,2196,1575,318,303,228,50494,48,0
C++,1885,1673,43,169,294,45371,2,0
AWK,1882,1532,176,174,458,47273,12,0
License,1421,1171,0,250,0,75209,6,0
Markdown,1297,1077,0,220,0,65760,1,0
LaTeX,1022,911,3,108,0,51371,1,0
Unreal Script,666,400,168,98,22,16715,5,0
Bazel,656,401,116,139,8,19761,2,0
LD Script,573,458,58,57,0,11025,19,0
Scala,281,218,0,63,20,12158,1,0
Objective C++,244,189,0,55,8,10878,1,0
Gherkin Specification,230,153,49,28,0,6117,1,0
Autoconf,174,131,16,27,6,3821,6,0
DOT,159,123,7,29,0,6174,5,0
C++ Header,125,59,55,11,2,3859,2,0
Extensible Stylesheet Language Transformations,111,98,0,13,0,3985,6,0
CSV,108,108,0,0,0,8319,1,0
CSS,72,35,23,14,0,1829,1,0
Snakemake,63,36,15,12,0,2117,2,0
sed,53,21,30,2,1,1575,3,0
Vim Script,42,27,12,3,5,1355,1,0
Module-Definition,8,8,0,0,1,147,1,0
