Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,15249267,11079413,2008929,2160925,1588623,412669545,22506,0
JSON,8919011,8919011,0,0,0,2137976879,1,0
C Header,3833650,2700084,719300,414266,36249,138588996,17409,0
Device Tree,432816,345235,38007,49574,0,10594619,1823,0
Plain Text,405821,319455,0,86366,0,14794185,3262,0
Assembly,398709,297755,59396,41558,3780,10166994,1417,0
Intel HEX,106650,106639,0,11,0,4685001,109,0
XML,53652,50024,273,3355,0,1969836,177,0
Makefile,49946,33927,7922,8097,349,1571242,2162,0
Perl,32099,25750,3047,3302,2592,850637,47,0
Go Template,29695,27041,0,2654,0,1044682,34,0
HEX,18293,18222,0,71,0,900059,25,0
Shell,14126,9368,3222,1536,1020,369027,152,0
Python,10283,7665,1418,1200,1578,328511,41,0
Happy,5361,4712,0,649,0,115572,8,0
HTML,3333,2933,2,398,0,127569,3,0
SVG,2667,2640,22,5,1,159532,9,0
LEX,2404,1823,294,287,0,55541,8,0
C++,1870,1660,43,167,294,45132,1,0
BASH,1582,1163,227,192,168,33871,45,0
License,1421,1171,0,250,0,75209,6,0
AWK,1391,1122,137,132,333,34088,10,0
Markdown,1297,1077,0,220,0,65760,1,0
LaTeX,1022,911,3,108,0,51371,1,0
Bazel,570,337,112,121,8,17214,2,0
LD Script,568,453,58,57,0,10984,18,0
Unreal Script,498,279,144,75,17,12824,4,0
Scala,281,218,0,63,20,12158,1,0
Objective C++,244,189,0,55,8,10878,1,0
Gherkin Specification,190,122,43,25,0,5110,1,0
DOT,159,123,7,29,0,6174,5,0
C++ Header,125,59,55,11,2,3859,2,0
Autoconf,122,95,9,18,3,2606,5,0
Extensible Stylesheet Language Transformations,111,98,0,13,0,3985,6,0
Snakemake,63,36,15,12,0,2117,2,0
ReStructuredText,43,35,0,8,0,1656,1,0
Vim Script,42,27,12,3,5,1355,1,0
Module-Definition,8,8,0,0,1,147,1,0
