Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
JSON,8919011,8919011,0,0,0,2137976879,1,0
C,6262324,4456214,942522,863588,702396,170101661,9743,0
C Header,1519745,1024564,303804,191377,20148,53624983,9163,0
Assembly,299748,228057,41176,30515,2817,7719438,960,0
Plain Text,160768,122496,0,38272,0,6058427,617,0
Makefile,23809,14209,5281,4319,144,726216,976,0
Go Template,21112,18803,0,2309,0,712253,23,0
Device Tree,9687,7771,918,998,0,223613,35,0
Perl,6565,5294,712,559,677,179064,17,0
Shell,3989,2471,1143,375,271,108349,46,0
Happy,3302,2902,0,400,0,70547,4,0
C++,1760,1569,42,149,270,43088,1,0
LEX,1534,1172,201,161,0,33691,4,0
TeX,1022,911,3,108,96,51370,1,0
Unreal Script,927,517,240,170,8,20822,4,0
Python,474,335,71,68,87,11786,4,0
HTML,425,367,0,58,0,15879,2,0
License,402,332,0,70,0,20823,3,0
Bazel,353,201,72,80,5,10739,1,0
Scala,281,218,0,63,20,12158,1,0
Objective C++,244,189,0,55,8,10879,1,0
LD Script,231,162,49,20,0,6274,7,0
ASP,169,136,0,33,9,4526,1,0
C++ Header,125,59,55,11,2,3859,2,0
AWK,119,96,9,14,13,3378,2,0
BASH,58,32,19,7,8,1319,2,0
Autoconf,54,35,9,10,2,1235,3,0
Snakemake,32,20,6,6,0,1258,1,0
Extensible Stylesheet Language Transformations,8,8,0,0,0,361,1,0
