Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,21590728,15984386,2493673,3112669,2176230,587175046,30927,0
JSON,9115412,9115410,0,2,0,2146280984,423,0
C Header,7299353,5511318,1157751,630284,46938,406119477,22461,0
Device Tree,1152401,942252,64303,145846,3,27036572,4123,0
ReStructuredText,621780,471765,0,150015,0,23033793,3058,0
Assembly,369338,277081,51463,40794,3445,9395320,1303,0
YAML,238919,186677,10661,41581,0,6147940,2333,0
Plain Text,188486,154886,0,33600,0,6181875,2358,0
Shell,128095,90327,16169,21599,6778,3301303,704,0
Makefile,68635,46775,11505,10355,400,2255651,2686,0
Perl,48315,39627,3835,4853,2901,1256815,63,0
Python,41544,31988,4495,5061,5950,1360368,140,0
SVG,40897,39654,1162,81,0,2158996,63,0
Happy,6019,5321,0,698,0,126583,9,0
LEX,2763,2108,309,346,0,63366,9,0
C++,2311,2003,72,236,313,54228,8,0
AWK,2014,1594,201,219,492,49726,13,0
BASH,1811,1275,275,261,193,44351,53,0
Bazel,742,445,144,153,11,23666,2,0
Unreal Script,716,446,162,108,24,17732,5,0
DOT,633,552,23,58,0,33103,16,0
CSV,615,542,0,73,0,31311,7,0
License,406,327,0,79,0,20623,4,0
LD Script,378,296,33,49,0,6873,9,0
Autoconf,345,301,21,23,5,17284,5,0
Extensible Stylesheet Language Transformations,300,261,0,39,0,10476,15,0
Gherkin Specification,262,182,50,30,0,8619,1,0
CSS,162,90,37,35,0,3545,2,0
C++ Header,125,59,55,11,2,3859,2,0
Module-Definition,124,109,0,15,4,4852,2,0
Systemd,92,78,0,14,0,2949,2,0
HEX,86,86,0,0,0,4119,1,0
Snakemake,77,51,13,13,0,2761,3,0
Vim Script,42,27,12,3,5,1355,1,0
Ruby,29,25,0,4,1,816,1,0
sed,12,5,5,2,0,379,1,0
INI,7,3,3,1,0,288,1,0
