Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,21545757,15950501,2488976,3106280,2172300,585942416,30872,0
JSON,9114716,9114714,0,2,0,2146264267,413,0
C Header,7294596,5508478,1156492,629626,46837,405960582,22433,0
Device Tree,1152406,942266,64298,145842,3,27036741,4122,0
ReStructuredText,620728,470984,0,149744,0,22994244,3039,0
Assembly,369351,277101,51458,40792,3445,9395231,1303,0
YAML,236600,184848,10578,41174,0,6086612,2312,0
Plain Text,188573,154959,0,33614,0,6183947,2363,0
Shell,127833,90116,16159,21558,6741,3293635,704,0
Makefile,68457,46668,11478,10311,391,2250321,2680,0
Perl,48315,39627,3835,4853,2901,1256795,63,0
Python,41543,31987,4495,5061,5950,1360346,140,0
SVG,40897,39654,1162,81,0,2158996,63,0
Happy,6006,5308,0,698,0,126235,9,0
LEX,2761,2106,309,346,0,63304,9,0
C++,2311,2003,72,236,313,54228,8,0
AWK,2014,1594,201,219,492,49726,13,0
BASH,1815,1278,275,262,193,44470,53,0
Bazel,742,445,144,153,11,23666,2,0
Unreal Script,716,446,162,108,24,17732,5,0
DOT,633,552,23,58,0,33103,16,0
CSV,614,541,0,73,0,31268,7,0
License,406,327,0,79,0,20623,4,0
LD Script,378,296,33,49,0,6873,9,0
Autoconf,345,301,21,23,5,17284,5,0
Extensible Stylesheet Language Transformations,300,261,0,39,0,10476,15,0
Gherkin Specification,262,182,50,30,0,8619,1,0
CSS,162,90,37,35,0,3545,2,0
C++ Header,125,59,55,11,2,3859,2,0
Module-Definition,124,109,0,15,4,4852,2,0
Systemd,92,78,0,14,0,2949,2,0
HEX,86,86,0,0,0,4119,1,0
Snakemake,77,51,13,13,0,2761,3,0
Vim Script,42,27,12,3,5,1355,1,0
Ruby,29,25,0,4,1,816,1,0
sed,12,5,5,2,0,379,1,0
INI,7,3,3,1,0,288,1,0
