Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
JSON,8919011,8919011,0,0,0,2137976879,1,0
C,6492235,4624452,970771,897012,725026,176254036,10005,0
C Header,1599963,1082168,319407,198388,20536,56877778,9419,0
Assembly,301028,230442,39877,30709,2909,7688413,984,0
Plain Text,166704,127111,0,39593,0,6306862,644,0
Makefile,24826,14922,5387,4517,148,759123,1005,0
Go Template,21567,19233,0,2334,0,730809,25,0
Device Tree,18333,14858,1486,1989,0,428416,65,0
Perl,8365,6221,1153,991,975,225523,19,0
Shell,4138,2591,1164,383,276,112716,47,0
Happy,3638,3202,0,436,0,76011,5,0
LEX,1867,1404,244,219,0,40751,5,0
C++,1759,1567,43,149,271,43178,1,0
TeX,1022,911,3,108,96,51370,1,0
Unreal Script,927,517,240,170,8,20822,4,0
Python,475,335,72,68,87,11852,4,0
HTML,425,367,0,58,0,15879,2,0
License,402,332,0,70,0,20823,3,0
Bazel,373,212,78,83,5,11328,1,0
Scala,281,218,0,63,20,12158,1,0
Objective C++,244,189,0,55,8,10879,1,0
ASP,169,136,0,33,9,4526,1,0
LD Script,152,117,29,6,0,3994,6,0
C++ Header,125,59,55,11,2,3859,2,0
AWK,119,96,9,14,13,3378,2,0
Autoconf,61,42,9,10,2,1473,3,0
BASH,58,32,19,7,8,1319,2,0
Snakemake,32,20,6,6,0,1258,1,0
Extensible Stylesheet Language Transformations,8,8,0,0,0,361,1,0
