Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,20373316,15036608,2392244,2944464,2068320,552568591,29645,0
JSON,9095184,9095184,0,0,0,2145466800,333,0
C Header,6688528,5010295,1075922,602311,44732,357075015,21542,0
Device Tree,987053,808437,56860,121756,3,23288240,3608,0
ReStructuredText,562809,428726,0,134083,0,20611001,2722,0
Assembly,370346,277401,52239,40706,3462,9408587,1291,0
Plain Text,216702,178835,0,37867,0,7028768,2872,0
YAML,140641,109436,6531,24674,0,3596698,1435,0
Shell,101498,71449,12801,17248,5388,2571669,621,0
Makefile,66311,45056,11180,10075,410,2163425,2623,0
Perl,47134,38689,3695,4750,2780,1226835,61,0
Python,38998,30017,4126,4855,5828,1271888,125,0
SVG,38792,37555,1159,78,0,2056328,59,0
Happy,5804,5109,0,695,0,120698,9,0
LEX,2783,2130,304,349,0,63198,9,0
C++,2273,1966,72,235,313,53331,8,0
BASH,2158,1570,291,297,230,51643,55,0
AWK,1976,1570,193,213,494,49065,12,0
Unreal Script,716,446,162,108,24,17732,5,0
Bazel,688,408,137,143,9,21758,2,0
DOT,638,556,23,59,0,33256,16,0
License,406,327,0,79,0,20623,4,0
LD Script,377,295,33,49,0,6852,9,0
Autoconf,341,297,20,24,5,17101,5,0
Extensible Stylesheet Language Transformations,300,261,0,39,0,10476,15,0
Gherkin Specification,253,175,50,28,0,8378,1,0
CSV,205,204,0,1,0,11236,6,0
CSS,137,80,29,28,0,3085,1,0
C++ Header,125,59,55,11,2,3859,2,0
Module-Definition,124,109,0,15,4,4852,2,0
Systemd,91,77,0,14,0,2934,2,0
HEX,86,86,0,0,0,4119,1,0
Snakemake,76,50,13,13,0,2717,3,0
Vim Script,42,27,12,3,5,1355,1,0
Ruby,29,25,0,4,1,816,1,0
sed,12,5,5,2,0,379,1,0
INI,7,3,3,1,0,288,1,0
