Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1062957,849348,89962,123647,146408,39831264,2371,0
C Header,182406,115197,51263,15946,2239,7839966,880,0
Assembly,110977,94017,8575,8385,1160,3571521,247,0
Makefile,12610,10025,181,2404,3,672739,120,0
Shell,8870,7786,371,713,914,286945,24,0
Plain Text,2646,2122,0,524,0,106888,15,0
Objective C,2099,1562,152,385,284,75759,3,0
Perl,1592,1059,282,251,164,48223,7,0
C++,1464,1169,95,200,274,50274,3,0
Windows Resource-Definition Script,495,270,198,27,0,18367,9,0
XML Schema,374,332,0,42,0,20253,1,0
Cuda,212,164,33,15,12,9736,1,0
CSS,193,140,26,27,0,118301,3,0
Markdown,189,150,0,39,0,7274,4,0
Coq,75,75,0,0,1,1215,9,0
Ruby,61,51,1,9,4,1462,1,0
Python,59,49,2,8,13,1743,2,0
HTML,53,44,5,4,0,1631,1,0
YAML,26,26,0,0,0,474,1,0
