Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1433869,1143638,115135,175096,200113,53806426,3130,0
C Header,223909,142153,62450,19306,2610,9845243,1120,0
Assembly,153914,130592,10834,12488,1505,5193094,328,0
Makefile,16126,12741,462,2923,4,903358,155,0
Shell,9997,8598,512,887,1070,339177,23,0
C++,3004,2445,169,390,720,107487,3,0
Objective C,2797,2154,214,429,424,107953,5,0
Plain Text,2703,2182,0,521,0,109055,16,0
Cuda,2523,1930,245,348,94,78395,8,0
Perl,1870,1289,299,282,208,57760,8,0
Markdown,1225,1041,0,184,0,38559,5,0
Windows Resource-Definition Script,442,242,176,24,0,16353,9,0
XML Schema,409,360,0,49,0,20776,1,0
CSS,193,140,26,27,0,118265,3,0
Python,185,126,22,37,10,5992,3,0
AWK,67,56,5,6,28,1912,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,56,56,0,0,0,729,8,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,531,1,0
