Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1274533,1017674,103681,153178,177464,47811437,2790,0
C Header,187245,117509,53091,16645,2422,7973360,974,0
Assembly,121068,101691,9452,9925,1218,3899600,278,0
Makefile,14866,11807,275,2784,4,814850,138,0
Shell,9396,8317,400,679,914,313440,22,0
C++,2934,2401,164,369,658,104743,4,0
Plain Text,2707,2187,0,520,0,109132,16,0
Objective C,2218,1686,170,362,357,85981,3,0
Cuda,1667,1320,100,247,32,45874,4,0
Perl,1604,1070,282,252,164,48532,7,0
Markdown,1072,868,0,204,0,34593,7,0
Python,793,575,99,119,130,32831,6,0
Windows Resource-Definition Script,440,240,176,24,0,16301,8,0
XML Schema,389,344,0,45,0,20901,1,0
CSS,193,140,26,27,0,118301,3,0
AWK,64,53,5,6,23,1792,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,56,56,0,0,0,729,8,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,531,1,0
