Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1394179,1111947,112360,169872,194329,52101354,3058,0
C Header,219505,140512,60315,18678,2568,9691362,1094,0
Assembly,143365,121052,10440,11873,1476,4811791,311,0
Makefile,15941,12577,467,2897,4,892727,152,0
Shell,9900,8512,504,884,1054,334457,23,0
C++,3004,2445,169,390,720,107478,3,0
Objective C,2740,2099,214,427,396,104903,5,0
Plain Text,2704,2183,0,521,0,109118,16,0
Cuda,2523,1930,245,348,94,78395,8,0
Perl,1695,1148,285,262,183,51568,8,0
Markdown,1225,1041,0,184,0,38559,5,0
Windows Resource-Definition Script,442,242,176,24,0,16353,9,0
XML Schema,393,348,0,45,0,21165,1,0
CSS,193,140,26,27,0,118301,3,0
Python,185,126,22,37,10,5992,3,0
AWK,67,56,5,6,28,1912,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,56,56,0,0,0,729,8,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,531,1,0
