Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1438542,1145425,116083,177034,202354,53798402,3174,0
C Header,233808,150940,63184,19684,2746,10416026,1131,0
Assembly,162639,137895,11498,13246,1656,5470437,352,0
Makefile,16490,13035,476,2979,4,929049,162,0
Shell,10123,8717,514,892,1105,343574,23,0
C++,3588,2933,197,458,804,125496,4,0
Objective C,2790,2149,214,427,422,107652,5,0
Plain Text,2790,2231,0,559,0,110928,17,0
Cuda,2523,1930,245,348,94,78395,8,0
Perl,1870,1289,299,282,208,57759,8,0
Markdown,1225,1041,0,184,0,38559,5,0
XML Schema,527,459,0,68,0,25894,1,0
Windows Resource-Definition Script,442,242,176,24,0,16353,9,0
CSS,193,140,26,27,0,118265,3,0
Python,185,126,22,37,10,5992,3,0
AWK,67,56,5,6,28,1912,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,56,56,0,0,0,729,8,0
HTML,53,44,5,4,0,1631,1,0
