Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1277936,1020346,103991,153599,177986,47924114,2796,0
C Header,187480,117611,53200,16669,2422,7982665,974,0
Assembly,121832,102314,9487,10031,1239,3917354,278,0
Makefile,14877,11819,275,2783,4,815443,138,0
Shell,9401,8322,400,679,918,313891,22,0
C++,2934,2401,164,369,658,104743,4,0
Plain Text,2707,2187,0,520,0,109132,16,0
Objective C,2201,1677,170,354,353,85968,3,0
Cuda,1667,1320,100,247,32,45874,4,0
Perl,1635,1100,283,252,172,49745,7,0
Markdown,1072,868,0,204,0,34593,7,0
Python,793,575,99,119,130,32831,6,0
Windows Resource-Definition Script,440,240,176,24,0,16301,8,0
XML Schema,385,340,0,45,0,20631,1,0
CSS,193,140,26,27,0,118301,3,0
AWK,64,53,5,6,23,1792,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,56,56,0,0,0,729,8,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,531,1,0
