Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1344333,1074448,108430,161455,183448,50626803,2938,0
C Header,198313,122683,57920,17710,2574,8450311,1057,0
Assembly,123164,103441,9616,10107,1303,4052546,283,0
Makefile,15195,12027,376,2792,4,842990,145,0
Shell,9626,8525,407,694,957,324409,22,0
Objective C,2733,2092,214,427,396,104755,5,0
Plain Text,2707,2187,0,520,0,109132,16,0
C++,2692,2206,143,343,647,96547,3,0
Cuda,1667,1320,100,247,32,45874,4,0
Perl,1655,1118,284,253,180,50424,7,0
Markdown,1072,868,0,204,0,34613,7,0
Python,793,575,99,119,130,32831,6,0
Windows Resource-Definition Script,440,240,176,24,0,16301,8,0
XML Schema,386,341,0,45,0,20697,1,0
CSS,193,140,26,27,0,118301,3,0
AWK,67,56,5,6,28,1912,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,56,56,0,0,0,729,8,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,531,1,0
