Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1262487,1009209,102597,150681,175727,47220218,2757,0
C Header,195378,124657,53365,17356,2395,8302982,969,0
Assembly,121844,102573,9656,9615,1221,3929909,283,0
Makefile,14714,11698,248,2768,4,802491,143,0
Shell,9365,8276,416,673,917,313600,23,0
C++,2844,2323,160,361,609,100960,4,0
Plain Text,2707,2187,0,520,0,109133,16,0
Objective C,2224,1692,170,362,357,86118,3,0
Perl,1601,1067,282,252,164,48445,7,0
Cuda,778,559,110,109,38,29648,5,0
Python,747,555,79,113,129,30882,5,0
Windows Resource-Definition Script,495,270,198,27,0,18367,9,0
XML Schema,394,349,0,45,0,21233,1,0
Markdown,275,207,0,68,0,10109,5,0
CSS,193,140,26,27,0,118301,3,0
AWK,64,53,5,6,23,1792,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,59,59,0,0,0,738,9,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,531,1,0
