Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1018338,813512,87046,117780,140188,38259975,2271,0
C Header,178635,114259,49149,15227,2263,7693618,844,0
Assembly,93627,78337,7947,7343,965,2922895,227,0
Makefile,11659,9308,162,2189,3,618519,120,0
Shell,8609,7591,334,684,904,278185,23,0
Plain Text,2627,2106,0,521,0,105782,15,0
Objective C,2099,1562,152,385,284,75759,3,0
Perl,1592,1059,282,251,164,48223,7,0
C++,1410,1122,89,199,245,47452,3,0
Windows Resource-Definition Script,495,270,198,27,0,18367,9,0
XML Schema,357,316,0,41,0,19281,1,0
CSS,193,140,26,27,0,118301,3,0
Markdown,191,152,0,39,0,7339,4,0
Coq,75,75,0,0,1,1215,9,0
Python,59,49,2,8,13,1743,2,0
HTML,53,44,5,4,0,1631,1,0
YAML,26,26,0,0,0,474,1,0
