Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1287130,1027604,104688,154838,179437,48269510,2818,0
C Header,189239,118816,53628,16795,2436,8078974,981,0
Assembly,122635,102887,9606,10142,1244,3938888,280,0
Makefile,14993,11912,284,2797,4,824161,140,0
Shell,9441,8362,399,680,924,316061,22,0
Plain Text,2707,2187,0,520,0,109132,16,0
C++,2693,2207,143,343,647,96382,3,0
Objective C,2191,1669,170,352,353,85749,3,0
Cuda,1667,1320,100,247,32,45874,4,0
Perl,1655,1118,284,253,180,50424,7,0
Markdown,1072,868,0,204,0,34613,7,0
Python,793,575,99,119,130,32831,6,0
Windows Resource-Definition Script,440,240,176,24,0,16301,8,0
XML Schema,385,340,0,45,0,20631,1,0
CSS,193,140,26,27,0,118301,3,0
AWK,64,53,5,6,23,1792,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,56,56,0,0,0,729,8,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,531,1,0
