Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1266488,1011438,103018,152032,176487,47466560,2775,0
C Header,186306,117218,52512,16576,2421,7936914,968,0
Assembly,120525,101234,9452,9839,1215,3879864,278,0
Makefile,14797,11750,276,2771,4,810801,138,0
Shell,9365,8271,419,675,917,313241,23,0
C++,2895,2368,164,363,634,102945,4,0
Plain Text,2707,2187,0,520,0,109133,16,0
Objective C,2224,1692,170,362,357,86142,3,0
Perl,1601,1067,282,252,164,48445,7,0
Markdown,1072,868,0,204,0,34593,7,0
Cuda,778,559,110,109,38,29648,5,0
Python,748,556,79,113,129,30908,5,0
Windows Resource-Definition Script,440,240,176,24,0,16301,8,0
XML Schema,390,345,0,45,0,20953,1,0
CSS,193,140,26,27,0,118301,3,0
AWK,64,53,5,6,23,1792,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,53,53,0,0,0,666,8,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,531,1,0
