Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,994963,795254,85356,114353,136730,37415674,2232,0
C Header,172012,112085,45349,14578,2232,7394945,827,0
Assembly,92744,77634,7862,7248,933,2894321,225,0
Makefile,11063,8839,155,2069,3,581850,116,0
Shell,8472,7475,328,669,880,272747,21,0
Plain Text,2529,2033,0,496,0,101429,14,0
Objective C,2099,1562,152,385,284,75759,3,0
C++,1873,1425,182,266,256,59157,5,0
Perl,1592,1059,282,251,164,48238,7,0
Windows Resource-Definition Script,495,270,198,27,0,18367,9,0
XML Schema,356,315,0,41,0,19203,1,0
CSS,193,140,26,27,0,118301,3,0
Markdown,192,153,0,39,0,7123,3,0
Python,59,49,2,8,13,1743,2,0
HTML,53,44,5,4,0,1631,1,0
Coq,52,52,0,0,1,1242,9,0
YAML,26,26,0,0,0,474,1,0
