Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1099938,879102,92127,128709,151322,41175923,2442,0
C Header,185886,117511,51897,16478,2344,7966810,900,0
Assembly,113651,96241,8822,8588,1172,3662886,254,0
Makefile,13112,10392,204,2516,3,698600,127,0
Shell,8991,7896,375,720,913,292262,24,0
Plain Text,2716,2194,0,522,0,109703,16,0
C++,2014,1632,117,265,422,70018,3,0
Objective C,1737,1318,117,302,257,64576,2,0
Perl,1592,1059,282,251,164,48223,7,0
Windows Resource-Definition Script,495,270,198,27,0,18367,9,0
XML Schema,379,337,0,42,0,20608,1,0
Cuda,291,212,54,25,20,12519,2,0
CSS,193,140,26,27,0,118301,3,0
Markdown,189,150,0,39,0,7274,4,0
Coq,70,70,0,0,1,1048,9,0
AWK,64,53,5,6,23,1792,1,0
Ruby,61,51,1,9,4,1462,1,0
Python,59,49,2,8,13,1743,2,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,537,1,0
