Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1175466,940186,96407,138873,162855,43941991,2596,0
C Header,191340,122907,51422,17011,2412,8161529,930,0
Assembly,118093,99740,9259,9094,1218,3816924,268,0
Makefile,13735,10906,220,2609,3,737844,133,0
Shell,9521,8346,431,744,963,311408,25,0
Plain Text,2708,2187,0,521,0,109219,16,0
C++,2402,1961,137,304,532,84491,3,0
Objective C,1779,1352,117,310,263,65959,2,0
Perl,1592,1059,282,251,164,48223,7,0
Cuda,588,448,79,61,35,23782,3,0
Windows Resource-Definition Script,495,270,198,27,0,18367,9,0
XML Schema,379,337,0,42,0,20608,1,0
CSS,193,140,26,27,0,118301,3,0
Markdown,187,148,0,39,0,7172,4,0
AWK,64,53,5,6,23,1792,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,59,59,0,0,0,738,9,0
Python,59,49,2,8,13,1743,2,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,537,1,0
