Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1172765,937874,96240,138651,162657,43808965,2596,0
C Header,191138,122772,51377,16989,2408,8152734,930,0
Assembly,117776,99467,9258,9051,1207,3805642,268,0
Makefile,13722,10896,220,2606,3,737349,133,0
Shell,9457,8284,431,742,951,309519,25,0
Plain Text,2707,2186,0,521,0,109135,16,0
C++,2402,1961,137,304,532,84491,3,0
Objective C,1779,1352,117,310,263,65959,2,0
Perl,1592,1059,282,251,164,48223,7,0
Cuda,590,448,79,63,35,23157,3,0
Windows Resource-Definition Script,495,270,198,27,0,18367,9,0
XML Schema,379,337,0,42,0,20608,1,0
CSS,193,140,26,27,0,118301,3,0
Markdown,187,148,0,39,0,7172,4,0
AWK,64,53,5,6,23,1792,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,59,59,0,0,0,738,9,0
Python,59,49,2,8,13,1743,2,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,537,1,0
