Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1022896,817156,87308,118432,141024,38366512,2280,0
C Header,179447,114616,49487,15344,2267,7731667,849,0
Assembly,99573,83826,8070,7677,1039,3153544,233,0
Makefile,11811,9419,166,2226,3,628034,121,0
Shell,8628,7608,334,686,900,278812,23,0
Plain Text,2628,2107,0,521,0,105801,15,0
Objective C,2099,1562,152,385,284,75759,3,0
Perl,1592,1059,282,251,164,48223,7,0
C++,1411,1123,89,199,246,47548,3,0
Windows Resource-Definition Script,495,270,198,27,0,18367,9,0
XML Schema,359,318,0,41,0,19428,1,0
CSS,193,140,26,27,0,118301,3,0
Markdown,191,152,0,39,0,7339,4,0
Coq,75,75,0,0,1,1215,9,0
Ruby,61,51,1,9,4,1462,1,0
Python,59,49,2,8,13,1743,2,0
HTML,53,44,5,4,0,1631,1,0
YAML,26,26,0,0,0,474,1,0
