Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1003565,802044,86037,115484,138056,37728412,2252,0
C Header,173320,112357,46245,14718,2243,7441052,836,0
Assembly,93550,78294,7918,7338,965,2920329,226,0
Makefile,11436,9132,156,2148,3,605167,118,0
Shell,8515,7509,331,675,886,274839,21,0
Plain Text,2639,2113,0,526,0,105943,15,0
Objective C,2099,1562,152,385,284,75759,3,0
Perl,1592,1059,282,251,164,48238,7,0
C++,1410,1122,89,199,245,47452,3,0
Windows Resource-Definition Script,495,270,198,27,0,18367,9,0
XML Schema,357,316,0,41,0,19281,1,0
CSS,193,140,26,27,0,118301,3,0
Markdown,190,151,0,39,0,7038,3,0
Coq,75,75,0,0,1,1215,9,0
Python,59,49,2,8,13,1743,2,0
HTML,53,44,5,4,0,1631,1,0
YAML,26,26,0,0,0,474,1,0
