Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1031204,823885,87990,119329,141663,38726086,2293,0
C Header,181339,115822,49897,15620,2304,7802935,860,0
Assembly,99829,84020,8095,7714,1044,3160543,233,0
Makefile,12062,9597,168,2297,3,641499,121,0
Shell,8705,7668,342,695,909,281246,23,0
Plain Text,2628,2107,0,521,0,105801,15,0
Objective C,2099,1562,152,385,284,75759,3,0
Perl,1592,1059,282,251,164,48223,7,0
C++,1411,1123,89,199,246,47548,3,0
Windows Resource-Definition Script,495,270,198,27,0,18367,9,0
XML Schema,359,318,0,41,0,19428,1,0
CSS,193,140,26,27,0,118301,3,0
Markdown,190,151,0,39,0,7319,4,0
Coq,75,75,0,0,1,1215,9,0
Ruby,61,51,1,9,4,1462,1,0
Python,59,49,2,8,13,1743,2,0
HTML,53,44,5,4,0,1631,1,0
YAML,26,26,0,0,0,474,1,0
