Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1228807,982529,100256,146022,170180,45945149,2690,0
C Header,195926,125890,52595,17441,2479,8356246,951,0
Assembly,120694,101714,9552,9428,1224,3899496,279,0
Makefile,14334,11401,236,2697,4,773728,142,0
Shell,9263,8194,409,660,907,308981,23,0
Plain Text,2710,2189,0,521,0,109257,16,0
C++,2699,2209,158,332,575,95760,4,0
Objective C,1902,1459,125,318,297,71299,2,0
Perl,1592,1059,282,251,164,48223,7,0
Cuda,642,474,98,70,37,25556,4,0
Python,540,380,71,89,81,21076,5,0
Windows Resource-Definition Script,495,270,198,27,0,18367,9,0
XML Schema,393,348,0,45,0,21163,1,0
Markdown,196,155,0,41,0,7180,4,0
CSS,193,140,26,27,0,118301,3,0
AWK,64,53,5,6,23,1792,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,59,59,0,0,0,738,9,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,531,1,0
