Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1115035,890849,93253,130933,153168,41711326,2491,0
C Header,181329,115411,49853,16065,2237,7709276,899,0
Assembly,115566,97716,9057,8793,1196,3726672,261,0
Makefile,13327,10573,205,2549,3,712305,130,0
Shell,9098,7981,391,726,924,296821,24,0
Plain Text,2711,2190,0,521,0,109395,16,0
C++,2130,1729,126,275,460,74243,3,0
Objective C,1737,1318,117,302,257,64571,2,0
Perl,1592,1059,282,251,164,48223,7,0
Windows Resource-Definition Script,495,270,198,27,0,18367,9,0
XML Schema,379,337,0,42,0,20608,1,0
Cuda,291,212,54,25,20,12519,2,0
CSS,193,140,26,27,0,118301,3,0
Markdown,187,148,0,39,0,7171,4,0
AWK,64,53,5,6,23,1792,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,59,59,0,0,0,738,9,0
Python,59,49,2,8,13,1743,2,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,537,1,0
