Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1274376,1017938,103573,152865,177750,47739287,2795,0
C Header,189236,118510,53940,16786,2424,8044982,978,0
Assembly,122438,103005,9678,9755,1220,3946796,285,0
Makefile,14821,11775,269,2777,4,809394,143,0
Shell,9381,8290,417,674,919,314238,23,0
C++,2895,2368,164,363,634,102966,4,0
Plain Text,2707,2187,0,520,0,109133,16,0
Objective C,2224,1692,170,362,357,86118,3,0
Perl,1601,1067,282,252,164,48445,7,0
Cuda,778,559,110,109,38,29648,5,0
Python,748,556,79,113,129,30908,5,0
Windows Resource-Definition Script,495,270,198,27,0,18367,9,0
XML Schema,389,344,0,45,0,20865,1,0
Markdown,366,266,0,100,0,13271,6,0
CSS,193,140,26,27,0,118301,3,0
AWK,64,53,5,6,23,1792,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,59,59,0,0,0,738,9,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,531,1,0
