Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1154403,922618,95330,136455,159853,43100031,2554,0
C Header,189385,121808,50803,16774,2321,8090498,920,0
Assembly,116514,98442,9182,8890,1203,3759067,265,0
Makefile,13600,10789,219,2592,3,729593,132,0
Shell,9342,8203,409,730,932,305786,24,0
Plain Text,2707,2186,0,521,0,109135,16,0
C++,2397,1956,137,304,526,84205,3,0
Objective C,1779,1352,117,310,263,65959,2,0
Perl,1592,1059,282,251,164,48223,7,0
Windows Resource-Definition Script,495,270,198,27,0,18367,9,0
XML Schema,379,337,0,42,0,20608,1,0
Cuda,291,212,54,25,20,12519,2,0
CSS,193,140,26,27,0,118301,3,0
Markdown,187,148,0,39,0,7171,4,0
AWK,64,53,5,6,23,1792,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,59,59,0,0,0,738,9,0
Python,59,49,2,8,13,1743,2,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,537,1,0
