Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1272456,1016343,103375,152738,177207,47700727,2784,0
C Header,186764,117301,52861,16602,2417,7954051,971,0
Assembly,120524,101233,9452,9839,1215,3879811,278,0
Makefile,14841,11787,276,2778,4,812804,138,0
Shell,9415,8336,400,679,920,314244,22,0
C++,2895,2368,164,363,634,102945,4,0
Plain Text,2707,2187,0,520,0,109132,16,0
Objective C,2221,1689,170,362,357,86024,3,0
Cuda,1667,1320,100,247,32,45874,4,0
Perl,1601,1067,282,252,164,48445,7,0
Markdown,1072,868,0,204,0,34593,7,0
Python,793,575,99,119,130,32831,6,0
Windows Resource-Definition Script,440,240,176,24,0,16301,8,0
XML Schema,390,345,0,45,0,20953,1,0
CSS,193,140,26,27,0,118301,3,0
AWK,64,53,5,6,23,1792,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,56,56,0,0,0,729,8,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,531,1,0
