Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1403111,1118420,113298,171393,195410,52404357,3088,0
C Header,219997,140395,60849,18753,2573,9710270,1098,0
Assembly,148234,125403,10689,12142,1484,4981223,324,0
Makefile,16048,12662,470,2916,4,898538,154,0
Shell,9941,8538,518,885,1060,336591,23,0
C++,3004,2445,169,390,720,107487,3,0
Objective C,2799,2156,214,429,424,108033,5,0
Plain Text,2703,2182,0,521,0,109055,16,0
Cuda,2523,1930,245,348,94,78395,8,0
Perl,1870,1289,299,282,208,57760,8,0
Markdown,1225,1041,0,184,0,38559,5,0
Windows Resource-Definition Script,442,242,176,24,0,16353,9,0
XML Schema,409,360,0,49,0,20776,1,0
CSS,193,140,26,27,0,118265,3,0
Python,185,126,22,37,10,5992,3,0
AWK,67,56,5,6,28,1912,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,56,56,0,0,0,729,8,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,531,1,0
