Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1269810,1014184,103259,152367,176939,47594261,2782,0
C Header,186689,117296,52805,16588,2415,7952392,971,0
Assembly,120524,101233,9452,9839,1215,3879802,278,0
Makefile,14831,11778,276,2777,4,812326,138,0
Shell,9408,8332,400,676,919,314009,22,0
C++,2895,2368,164,363,634,102945,4,0
Plain Text,2707,2187,0,520,0,109132,16,0
Objective C,2224,1692,170,362,357,86142,3,0
Cuda,1667,1320,100,247,32,45874,4,0
Perl,1601,1067,282,252,164,48445,7,0
Markdown,1072,868,0,204,0,34593,7,0
Python,793,575,99,119,130,32831,6,0
Windows Resource-Definition Script,440,240,176,24,0,16301,8,0
XML Schema,390,345,0,45,0,20953,1,0
CSS,193,140,26,27,0,118301,3,0
AWK,64,53,5,6,23,1792,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,53,53,0,0,0,666,8,0
HTML,53,44,5,4,0,1631,1,0
YAML,30,30,0,0,0,531,1,0
