Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,1444427,1150124,116354,177949,203316,54025802,3182,0
C Header,234360,151035,63535,19790,2765,10432860,1133,0
Assembly,163724,138806,11604,13314,1680,5503825,356,0
Makefile,16522,13064,476,2982,4,931666,162,0
Shell,10114,8709,514,891,1109,343924,23,0
C++,3588,2933,197,458,804,125496,4,0
Objective C,2793,2152,214,427,423,107865,5,0
Plain Text,2790,2231,0,559,0,110928,17,0
Cuda,2523,1930,245,348,94,78395,8,0
Perl,1870,1289,299,282,208,57759,8,0
Markdown,1225,1041,0,184,0,38559,5,0
XML Schema,528,460,0,68,0,25970,1,0
Windows Resource-Definition Script,442,242,176,24,0,16353,9,0
CSS,193,140,26,27,0,118265,3,0
Python,185,126,22,37,10,5992,3,0
AWK,67,56,5,6,28,1912,1,0
Ruby,61,51,1,9,4,1462,1,0
Coq,56,56,0,0,0,729,8,0
HTML,53,44,5,4,0,1631,1,0
